displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Josh Hill,NO,1.2,10.7,0.1,0.0,0.0,0.0,0.0
Rhett Ellison,MIN,1.2,10.7,0.1,0.0,0.0,0.0,0.0
Brandon Pettigrew,DET,1.1,10.7,0.1,0.0,0.0,0.0,0.0
Brandon Myers,TB,1.2,9.9,0.0,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,HOU,1.3,9.7,0.1,0.0,0.0,0.0,0.0
Dion Sims,MIA,1.0,9.7,0.1,0.0,0.0,0.0,0.0
Tim Wright,DET,1.2,9.6,0.0,0.0,0.0,0.0,0.0
Jerome Cunningham,NYG,0.9,8.4,0.1,0.0,0.0,0.0,0.0
Chris Gragg,BUF,0.9,8.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,0.7,8.0,0.1,0.0,0.0,0.0,0.0
Michael Hoomanawanui,NO,0.7,7.6,0.1,0.0,0.0,0.0,0.0
Michael Williams,NE,0.8,7.6,0.1,0.0,0.0,0.0,0.0
Jim Dray,CLE,0.7,7.2,0.0,0.0,0.0,0.0,0.0
Ryan Hewitt,CIN,0.8,7.1,0.1,0.0,0.0,0.0,0.0
Craig Stevens,TEN,0.6,7.1,0.1,0.0,0.0,0.0,0.0
Luke Stocker,TB,0.6,7.0,0.1,0.0,0.0,0.0,0.0
Kellen Davis,NYJ,0.7,6.9,0.1,0.0,0.0,0.0,0.0
Rob Gronkowski,NE,0.7,6.8,0.1,0.0,0.0,0.0,0.0
Lee Smith,OAK,0.8,6.7,0.1,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.5,5.1,0.0,0.0,0.0,0.0,0.0
Blake Bell,SF,0.4,4.9,0.0,0.0,0.0,0.0,0.0
Troy Niklas,ARI,0.5,4.8,0.1,0.0,0.0,0.0,0.0
Jesse James,PIT,0.6,4.6,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,MIN,0.7,4.4,0.0,0.0,0.0,0.0,0.0
Jack Doyle,IND,0.6,4.4,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,PIT,0.4,4.3,0.1,0.0,0.0,0.0,0.0
Tyler Kroft,CIN,0.7,4.2,0.0,0.0,0.0,0.0,0.0
James Hanna,DAL,0.2,1.7,0.0,0.0,0.0,0.0,0.0
Cory Harkey,STL,0.2,1.4,0.0,0.0,0.0,0.0,0.0
Malcolm Johnson,CLE,0.1,1.1,0.0,0.1,0.3,0.0,0.0
Jake Stoneburner,MIA,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Brian Parker,KC,0.1,0.8,0.0,0.0,0.0,0.0,0.0
Joseph Fauria,ARI,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Randall Telfer,CLE,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Kennard Backman,GB,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Nic Jacobs,JAC,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,TEN,0.3,0.4,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,DAL,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Khari Lee,CHI,0.1,0.3,0.0,0.0,0.0,0.0,0.0
John Phillips,SD,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Brandon Williams,MIA,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Trey Burton,PHI,0.0,0.1,0.0,0.0,0.0,0.0,0.0
David Johnson,SD,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Bibbs,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Miller,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Casey,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick OLeary,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McGrath,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante Rosario,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rory Anderson,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Henry,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
