displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Marques Colston,NO,3.9,50.0,0.2,0.0,0.0,0.0,0.0
Mike Wallace,MIN,3.7,49.9,0.2,0.0,0.1,0.0,0.0
Ted Ginn Jr.,CAR,3.5,49.9,0.3,0.2,0.5,0.0,0.1
Rishard Matthews,MIA,3.9,47.5,0.4,0.0,0.1,0.0,0.0
Travis Benjamin,CLE,3.1,47.5,0.4,0.1,0.4,0.0,0.1
Torrey Smith,SF,3.0,46.5,0.3,0.0,0.0,0.0,0.0
Marvin Jones,CIN,3.4,46.1,0.3,0.2,0.6,0.0,0.0
Kenny Britt,STL,3.6,45.7,0.2,0.0,0.0,0.0,0.0
Rueben Randle,NYG,3.6,45.3,0.3,0.0,0.0,0.0,0.0
Roddy White,ATL,3.5,44.8,0.2,0.0,0.0,0.0,0.1
Cecil Shorts III,HOU,3.9,44.5,0.1,0.0,0.2,0.0,0.1
Nate Washington,HOU,3.2,43.7,0.2,0.0,0.0,0.0,0.0
Leonard Hankerson,ATL,3.4,42.5,0.2,0.0,0.0,0.0,0.0
Malcom Floyd,SD,2.8,41.7,0.3,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,3.2,41.7,0.2,0.0,0.1,0.0,0.0
Robert Woods,BUF,3.5,40.3,0.2,0.0,0.0,0.0,0.1
Brian Hartline,CLE,3.2,40.3,0.2,0.0,0.0,0.0,0.0
Eddie Royal,CHI,3.2,39.4,0.2,0.1,0.2,0.0,0.1
Davante Adams,GB,3.1,39.1,0.2,0.1,0.0,0.0,0.0
Cole Beasley,DAL,3.5,38.6,0.2,0.0,0.0,0.0,0.1
Sammy Watkins,BUF,2.8,37.7,0.3,0.1,0.7,0.0,0.1
Michael Floyd,ARI,2.6,37.4,0.3,0.0,0.0,0.0,0.1
Nelson Agholor,PHI,2.7,37.3,0.2,0.0,0.0,0.0,0.0
Andre Johnson,IND,3.0,36.7,0.2,0.0,0.0,0.0,0.1
Charles Johnson,MIN,2.8,36.5,0.2,0.1,0.3,0.0,0.0
Ty Montgomery,GB,2.8,35.9,0.2,0.2,0.6,0.0,0.0
Marqise Lee,JAC,2.8,34.9,0.1,0.1,0.8,0.0,0.0
Devin Funchess,CAR,3.0,34.8,0.2,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,3.1,34.6,0.1,0.1,0.5,0.0,0.0
Markus Wheaton,PIT,2.6,34.0,0.2,0.2,0.8,0.0,0.0
Kamar Aiken,BAL,2.5,33.6,0.2,0.0,0.0,0.0,0.1
Jarius Wright,MIN,2.6,30.8,0.1,0.2,1.1,0.0,0.0
Phillip Dorsett,IND,2.1,29.9,0.2,0.1,0.4,0.0,0.1
Marlon Brown,BAL,2.5,29.5,0.2,0.0,0.0,0.0,0.0
DeVante Parker,MIA,2.3,28.8,0.1,0.1,0.2,0.0,0.0
Ryan Grant,WAS,2.3,28.7,0.1,0.1,0.0,0.0,0.0
Mohamed Sanu,CIN,2.2,28.4,0.1,0.2,1.5,0.0,0.0
Darrius Heyward-Bey,PIT,2.1,27.8,0.1,0.0,0.0,0.0,0.1
Andre Roberts,WAS,2.3,27.6,0.1,0.1,0.7,0.0,0.1
Taylor Gabriel,CLE,2.1,27.1,0.1,0.0,0.5,0.0,0.0
Jerricho Cotchery,CAR,2.1,27.0,0.2,0.0,0.0,0.0,0.0
Stedman Bailey,STL,2.2,26.8,0.1,0.1,0.2,0.0,0.0
Philly Brown,CAR,2.3,26.6,0.1,0.3,1.2,0.0,0.0
Devin Smith,NYJ,2.0,26.4,0.2,0.1,0.4,0.0,0.0
Jordan Norwood,DEN,2.3,26.3,0.2,0.0,0.0,0.0,0.0
Louis Murphy,TB,1.9,25.6,0.1,0.0,0.0,0.0,0.0
Brian Quick,STL,2.2,25.5,0.1,0.0,0.0,0.0,0.0
Brandon Coleman,NO,2.0,24.7,0.2,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.6,24.6,0.1,0.0,0.0,0.0,0.0
Marquess Wilson,CHI,1.9,23.9,0.1,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.9,23.6,0.1,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,2.0,22.5,0.1,0.2,1.0,0.0,0.0
Jamison Crowder,WAS,2.2,21.5,0.1,0.0,0.3,0.0,0.0
Albert Wilson,KC,1.8,21.4,0.1,0.0,0.0,0.0,0.0
Kenny Stills,MIA,1.6,21.4,0.1,0.1,0.7,0.0,0.0
Tavon Austin,STL,2.4,21.2,0.1,1.3,12.2,0.0,0.1
Jeremy Kerley,NYJ,1.8,20.8,0.1,0.1,0.6,0.0,0.0
Riley Cooper,PHI,1.7,20.6,0.1,0.0,0.0,0.0,0.0
Rod Streater,OAK,1.5,19.5,0.1,0.0,0.0,0.0,0.0
Chris Owusu,NYJ,1.4,19.2,0.1,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,1.5,19.0,0.1,0.0,0.1,0.0,0.0
Willie Snead,NO,1.4,18.9,0.1,0.1,0.3,0.0,0.0
DeAnthony Thomas,KC,2.1,18.4,0.1,0.6,3.4,0.0,0.0
Chris Hogan,BUF,1.4,18.2,0.1,0.0,0.0,0.0,0.1
Lance Moore,DET,1.6,17.7,0.0,0.0,0.0,0.0,0.0
Seth Roberts,OAK,1.6,17.3,0.1,0.0,0.0,0.0,0.0
Quinton Patton,SF,1.5,17.3,0.1,0.1,0.6,0.0,0.1
Miles Austin,PHI,1.3,16.1,0.1,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,1.4,16.0,0.1,0.0,0.0,0.0,0.0
Devin Street,DAL,1.3,16.0,0.0,0.0,0.0,0.0,0.0
Josh Huff,PHI,1.4,15.7,0.1,0.1,0.6,0.0,0.1
Bennie Fowler,DEN,1.2,14.8,0.1,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,1.2,14.7,0.1,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,1.1,14.5,0.1,0.0,0.0,0.0,0.0
Chris Matthews,SEA,1.1,14.3,0.1,0.0,0.0,0.0,0.0
Jaron Brown,ARI,1.1,14.1,0.1,0.0,0.0,0.0,0.0
Jason Avant,KC,1.3,13.7,0.0,0.1,0.4,0.0,0.0
Bryan Walters,SEA,1.1,11.9,0.1,0.0,0.0,0.0,0.0
Corey Fuller,DET,1.1,11.4,0.1,0.0,0.0,0.0,0.2
Dwayne Harris,NYG,0.9,11.3,0.0,0.2,0.4,0.0,0.0
Andre Caldwell,DEN,0.9,10.9,0.1,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.8,10.1,0.1,0.2,1.2,0.0,0.0
Ricardo Lockette,SEA,0.7,9.2,0.1,0.1,0.4,0.0,0.0
Justin Hardy,ATL,0.7,9.0,0.1,0.0,0.0,0.0,0.0
Preston Parker,NYG,0.6,8.5,0.1,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.6,7.9,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.9,7.7,0.0,0.3,1.8,0.0,0.1
Michael Campanaro,BAL,0.6,7.3,0.1,0.1,0.5,0.0,0.0
Adam Humphries,TB,0.6,7.2,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,0.5,6.9,0.0,0.3,1.8,0.0,0.1
Jacoby Jones,SD,0.5,6.9,0.0,0.0,0.1,0.0,0.0
Brandon Tate,CIN,0.5,6.2,0.0,0.0,0.4,0.0,0.0
Jeff Janis,GB,0.4,5.4,0.1,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.4,4.9,0.0,0.0,0.0,0.0,0.0
Chris Givens,STL,0.4,4.7,0.0,0.0,0.1,0.0,0.0
Brice Butler,OAK,0.3,4.5,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.4,4.4,0.0,0.0,0.0,0.0,0.0
Keith Mumphery,HOU,0.3,3.6,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,SD,0.2,2.8,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Geremy Davis,NYG,0.3,2.6,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.2,2.5,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.2,2.5,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.2,2.4,0.0,0.1,0.0,0.0,0.0
Darren Waller,BAL,0.2,2.3,0.0,0.1,0.3,0.0,0.0
Griff Whalen,IND,0.3,2.3,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.2,2.2,0.0,0.0,0.0,0.0,0.0
Stefon Diggs,MIN,0.2,2.2,0.0,0.0,0.0,0.0,0.0
Marlon Moore,CLE,0.2,2.2,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,BUF,0.1,2.1,0.0,0.0,0.2,0.0,0.0
Frankie Hammond,KC,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.3,2.0,0.0,0.0,0.1,0.0,0.0
Cameron Meredith,CHI,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.2,1.9,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.2,1.9,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.1,1.7,0.0,0.0,0.0,0.0,0.0
Nick Williams,ATL,0.1,1.6,0.0,0.0,0.0,0.0,0.0
Marc Mariani,CHI,0.2,1.5,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.2,1.2,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Presley,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
