displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Andre Williams,NYG,10.1,33.1,0.3,0.3,1.6,0.0,0.1
Danny Woodhead,SD,7.8,32.5,0.2,3.3,29.8,0.1,0.1
Darren McFadden,DAL,7.6,31.9,0.3,1.2,8.7,0.0,0.1
Bishop Sankey,TEN,9.5,29.8,0.2,1.7,12.9,0.0,0.1
Thomas Rawls,SEA,6.4,28.2,0.1,0.8,6.2,0.0,0.1
Ryan Mathews,PHI,7.1,27.9,0.3,1.2,9.6,0.0,0.2
Anthony Dixon,BUF,7.2,26.5,0.2,1.5,10.8,0.0,0.0
Duke Johnson,CLE,7.9,26.3,0.1,3.5,27.2,0.1,0.1
Antonio Andrews,TEN,6.3,25.6,0.2,0.8,6.4,0.0,0.1
Andre Ellington,ARI,8.0,25.6,0.2,2.6,21.2,0.1,0.3
Alfred Blue,HOU,8.4,23.9,0.1,0.5,3.9,0.0,0.1
Tevin Coleman,ATL,7.0,23.8,0.2,1.1,8.6,0.0,0.1
Lorenzo Taliaferro,BAL,5.6,22.8,0.3,1.1,7.7,0.0,0.1
James Starks,GB,6.5,21.8,0.2,1.1,7.4,0.0,0.1
Joique Bell,DET,6.3,21.5,0.2,1.1,7.8,0.0,0.1
Cierre Wood,BUF,4.8,20.6,0.1,0.9,7.8,0.0,0.1
Shane Vereen,NYG,4.9,20.2,0.1,3.1,28.9,0.1,0.1
Darren Sproles,PHI,5.1,19.8,0.1,3.1,26.4,0.2,0.1
Josh Robinson,IND,4.7,18.4,0.1,1.1,8.2,0.0,0.1
LeSean McCoy,BUF,3.8,18.1,0.1,0.5,3.6,0.0,0.0
Khiry Robinson,NO,4.4,17.2,0.1,1.6,11.5,0.0,0.1
DeAngelo Williams,PIT,5.2,15.6,0.1,0.3,1.9,0.0,0.1
Christine Michael,DAL,3.3,15.1,0.2,0.8,6.2,0.0,0.1
Charles Sims,TB,6.0,14.9,0.1,2.3,22.3,0.1,0.1
Javorius Allen,BAL,3.4,14.5,0.2,1.0,6.6,0.0,0.1
Reggie Bush,SF,4.4,14.3,0.1,2.1,15.5,0.1,0.1
Charcandrick West,KC,3.2,14.2,0.1,0.7,5.2,0.0,0.1
C.J. Spiller,NO,4.2,14.0,0.1,3.7,33.8,0.1,0.1
Tre Mason,STL,3.9,13.0,0.2,1.5,9.4,0.0,0.1
Jeremy Langford,CHI,3.0,12.8,0.1,0.9,6.4,0.0,0.1
Dexter McCluster,TEN,4.1,12.7,0.0,1.9,15.2,0.1,0.1
Toby Gerhart,JAC,3.2,12.7,0.1,1.0,7.3,0.0,0.1
Jacquizz Rodgers,CHI,3.1,12.7,0.0,0.9,6.5,0.0,0.1
Knile Davis,KC,3.2,12.6,0.1,0.7,5.4,0.0,0.1
David Johnson,ARI,3.6,12.5,0.1,1.9,18.3,0.1,0.1
Chris Thompson,WAS,2.8,12.2,0.2,2.6,21.8,0.0,0.1
Brandon Bolden,NE,2.7,10.6,0.1,0.5,3.3,0.0,0.1
Roy Helu,OAK,2.3,9.6,0.0,1.7,14.0,0.1,0.0
Juwan Thompson,DEN,1.8,9.3,0.1,0.2,1.4,0.0,0.1
Benjamin Cunningham,STL,2.2,8.8,0.0,2.1,15.5,0.0,0.0
Chris Polk,HOU,1.5,8.5,0.1,0.9,6.3,0.0,0.0
Terron Ward,ATL,1.9,7.8,0.1,0.5,3.6,0.0,0.0
Branden Oliver,SD,2.0,7.7,0.1,0.7,5.4,0.0,0.1
Theo Riddick,DET,1.6,7.6,0.0,3.2,28.1,0.2,0.1
Terrance West,TEN,1.8,7.5,0.0,0.3,1.5,0.0,0.0
Taiwan Jones,OAK,1.8,6.1,0.0,0.7,5.2,0.0,0.1
Dan Herron,IND,1.5,5.9,0.1,0.3,2.3,0.0,0.0
Mike Davis,SF,1.4,5.2,0.0,0.4,2.2,0.0,0.0
Jay Prosch,HOU,1.1,5.1,0.0,0.4,2.9,0.0,0.0
Zach Zenner,DET,1.5,4.8,0.0,0.4,3.0,0.0,0.1
Fred Jackson,SEA,1.1,4.8,0.0,0.7,5.0,0.0,0.1
Bobby Rainey,TB,1.2,4.8,0.0,0.5,4.2,0.0,0.0
KaDeem Carey,CHI,1.0,4.6,0.0,0.5,3.8,0.0,0.0
Jerome Felton,BUF,1.1,4.2,0.0,0.5,2.8,0.0,0.0
Shaun Draughn,CLE,1.1,4.2,0.0,0.5,3.7,0.0,0.1
Bernard Pierce,JAC,0.9,3.8,0.0,0.6,4.1,0.0,0.0
John Kuhn,GB,1.0,3.6,0.1,0.6,3.7,0.0,0.0
Stepfan Taylor,ARI,1.0,3.4,0.0,0.4,2.3,0.0,0.0
Darrel Young,WAS,0.8,3.1,0.1,0.5,4.0,0.0,0.0
James White,NE,0.8,3.1,0.0,0.6,4.4,0.0,0.0
Jarryd Hayne,SF,0.7,3.0,0.0,0.3,1.8,0.0,0.0
Jalston Fowler,TEN,0.8,2.8,0.0,0.3,2.8,0.0,0.0
Denard Robinson,JAC,0.4,2.8,0.0,0.1,0.8,0.0,0.0
Marcel Reece,OAK,0.6,2.6,0.0,1.7,15.6,0.1,0.0
Will Johnson,PIT,0.8,2.6,0.1,0.4,2.3,0.0,0.0
Jonathan Grimes,HOU,0.7,2.5,0.0,0.2,1.7,0.0,0.0
Jorvorskie Lane,TB,0.7,2.3,0.0,0.1,0.5,0.0,0.0
Dri Archer,PIT,0.4,2.2,0.0,0.2,1.6,0.0,0.0
Anthony Sherman,KC,0.6,2.1,0.0,0.6,4.7,0.1,0.0
Robert Turbin,CLE,0.5,2.0,0.0,0.3,1.8,0.0,0.0
Michael Burton,DET,0.5,1.9,0.0,0.3,1.8,0.0,0.0
Jordan Todman,PIT,0.3,1.7,0.0,0.2,0.8,0.0,0.0
Donald Brown,SD,0.5,1.5,0.0,0.3,1.4,0.0,0.0
Cedric Peerman,CIN,0.4,1.4,0.0,0.1,1.0,0.0,0.0
Derrick Coleman,SEA,0.4,1.3,0.0,0.3,2.2,0.0,0.0
Nikita Whitlock,NYG,0.3,1.2,0.0,0.1,1.0,0.0,0.0
Patrick DiMarco,ATL,0.4,1.1,0.0,0.8,6.3,0.0,0.0
Jamize Olawale,OAK,0.3,1.0,0.0,0.2,1.5,0.0,0.0
Alonzo Harris,GB,0.3,0.9,0.0,0.1,0.7,0.0,0.0
Bruce Miller,SF,0.3,0.8,0.0,0.7,6.7,0.0,0.0
Marcus Murphy,NO,0.2,0.6,0.0,0.1,0.6,0.0,0.0
Chase Reynolds,STL,0.2,0.6,0.0,0.1,0.8,0.0,0.0
Orleans Darkwa,NYG,0.1,0.6,0.0,0.1,0.8,0.0,0.0
Glenn Winston,CLE,0.2,0.5,0.0,0.0,0.3,0.0,0.0
Seantavius Jones,NO,0.2,0.5,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.2,0.5,0.0,0.4,1.8,0.0,0.0
Kyle Juszczyk,BAL,0.1,0.3,0.0,1.3,9.7,0.0,0.1
Isaiah Pead,STL,0.1,0.3,0.0,0.0,0.1,0.0,0.0
Kenjon Barner,PHI,0.1,0.2,0.0,0.0,0.1,0.0,0.0
Rex Burkhead,CIN,0.2,0.2,0.0,0.8,6.5,0.0,0.0
Aaron Ripkowski,GB,0.0,0.1,0.0,0.0,0.1,0.0,0.0
Bryce Brown,BUF,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Terrence Magee,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevan Ridley,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hightower,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Asiata,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fitzgerald Toussaint,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Ivory,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thigpen,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Tukuafu,SEA,0.0,0.0,0.0,0.0,0.1,0.0,0.0
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Stewart,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edwin Baker,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Tolbert,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
