"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"ANDREWQUARLESS","TE","Andrew Quarless","GB",27,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MYCHALRIVERA","TE","Mychal Rivera","OAK",27,187,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",58,196,2,NA,NA,NA,NA,NA,3,15,0,1,5,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",58,196,2,NA,NA,NA,NA,NA,4,20,0,0,0,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",58,196,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"ANDRECALDWELL","WR","Andre Caldwell","DEN",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"FRANKIEHAMMOND","WR","Frankie Hammond Jr.","KC",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"DENARIUSMOORE","WR","Denarius Moore","OAK",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",80,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ROBERTHOUSLER","TE","Robert Housler","ARI",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",29,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",61,216,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",39,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",39,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",39,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",62,220,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",62,220,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",62,220,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",62,220,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",62,220,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",62,220,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",87,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",42,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"BRANDONBOSTICK","TE","Brandon Bostick","GB",42,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","CLE",42,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JOSEPHFAURIA","TE","Joseph Fauria","DET",42,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LOGANPAULSEN","TE","Logan Paulsen","WAS",42,220,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",68,232,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",68,232,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","CAR",68,232,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
NA,"QB",NA,NA,32,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,88,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",89,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,47,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",48,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
