"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"RYANGRIFFIN","TE","Ryan Griffin","HOU",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"TONYMOEAKI","TE","Tony Moeaki","SEA",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",26,181,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",52,197,2,NA,NA,NA,NA,NA,3,15,0,1,5,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",52,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",52,197,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",52,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",52,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",52,197,2,NA,NA,NA,NA,NA,4,15,0,1,5,0,NA,NA,NA
"DEANTHONYTHOMAS","RB","De'Anthony Thomas","KC",52,197,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",52,197,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",52,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"NICKTOON","WR","Nick Toon","NO",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",81,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",35,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",35,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",35,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",61,219,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",61,219,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",61,219,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",61,219,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",91,219,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",65,224,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",65,224,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",65,224,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",92,224,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",92,224,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",38,224,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",38,224,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,32,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,94,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",95,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,40,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",41,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
