"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"TAVONAUSTIN","WR","Tavon Austin","STL",79,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",79,187,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",79,187,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",31,187,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",55,201,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",55,201,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",55,201,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",55,201,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"VANCEMCDONALD","TE","Vance McDonald","SF",37,201,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",37,201,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",59,207,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",82,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",82,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",39,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JOSEPHFAURIA","TE","Joseph Fauria","DET",39,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",39,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",39,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",60,214,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
NA,"QB",NA,NA,30,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",31,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,84,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",85,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,43,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",44,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
