displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Chris Hogan,BUF,2.2,26.3,0.1,0.0,0.1,0.0,0.0
Cole Beasley,DAL,2.5,26.0,0.1,0.0,0.0,0.0,0.1
Marqise Lee,JAC,2.0,25.9,0.1,0.1,0.6,0.0,0.0
Jerricho Cotchery,CAR,2.1,25.5,0.2,0.0,0.0,0.0,0.0
Wes Welker,STL,2.4,24.8,0.1,0.0,0.0,0.0,0.0
Donteea Dye,TB,1.8,24.0,0.1,0.0,0.0,0.0,0.0
Javontee Herndon,SD,1.6,23.6,0.1,0.0,0.0,0.0,0.0
Jarius Wright,MIN,1.8,23.5,0.1,0.0,0.2,0.0,0.0
Riley Cooper,PHI,1.6,22.4,0.1,0.0,0.0,0.0,0.0
Josh Huff,PHI,2.2,21.9,0.2,0.0,0.0,0.0,0.1
Jaron Brown,ARI,1.6,21.2,0.1,0.1,0.2,0.0,0.0
Aaron Dobson,NE,1.8,20.7,0.1,0.0,0.0,0.0,0.0
Jeremy Kerley,NYJ,1.8,20.1,0.1,0.0,0.1,0.0,0.0
Charles Johnson,MIN,1.5,19.2,0.1,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,1.7,18.9,0.1,0.0,0.0,0.0,0.0
Jerome Simpson,SF,1.5,18.8,0.0,0.0,0.0,0.0,0.0
Quinton Patton,SF,1.6,18.7,0.1,0.0,0.0,0.0,0.1
Seth Roberts,OAK,1.4,18.3,0.1,0.0,0.0,0.0,0.0
Rashad Greene,JAC,1.5,18.1,0.2,0.0,0.0,0.0,0.0
Marlon Brown,BAL,1.6,18.1,0.1,0.0,0.0,0.0,0.0
Kenbrell Thompkins,NYJ,1.5,18.0,0.1,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.1,17.7,0.2,0.0,0.0,0.0,0.0
Bryan Walters,JAC,1.5,17.7,0.1,0.0,0.0,0.0,0.0
Chris Conley,KC,1.4,17.1,0.1,0.0,0.0,0.0,0.0
Griff Whalen,IND,1.4,16.8,0.1,0.0,0.0,0.0,0.0
Chris Matthews,SEA,1.7,16.4,0.1,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,1.8,15.8,0.0,1.1,5.3,0.0,0.0
Adam Humphries,TB,1.4,15.6,0.0,0.0,0.0,0.0,0.0
Miles Austin,PHI,1.1,15.1,0.1,0.0,0.0,0.0,0.0
Justin Hardy,ATL,1.5,14.8,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,1.3,14.7,0.1,0.0,0.0,0.0,0.0
Bennie Fowler,DEN,1.3,13.9,0.1,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.2,13.6,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,GB,1.3,13.4,0.1,0.1,0.7,0.0,0.0
Jason Avant,KC,1.2,12.5,0.1,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,1.0,12.4,0.1,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.1,12.1,0.1,0.0,0.0,0.0,0.0
Keshawn Martin,NE,1.1,11.9,0.1,0.0,0.0,0.0,0.0
Devin Street,DAL,0.6,11.8,0.1,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.8,9.9,0.0,0.0,0.0,0.0,0.1
Brandon Tate,CIN,0.8,9.5,0.1,0.0,0.0,0.0,0.0
Tre McBride,TEN,0.6,9.3,0.1,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,0.9,9.3,0.1,0.0,0.0,0.0,0.0
Devin Smith,NYJ,0.8,9.2,0.1,0.0,0.0,0.0,0.1
Keith Mumphery,HOU,0.9,8.3,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.6,8.0,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.5,6.7,0.0,0.0,0.0,0.0,0.0
Jeremy Butler,BAL,0.5,6.6,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.8,6.6,0.0,0.0,0.1,0.0,0.0
Tyrell Williams,SD,0.5,6.3,0.0,0.0,0.0,0.0,0.0
Marc Mariani,CHI,0.5,6.1,0.0,0.0,0.0,0.0,0.0
Nick Williams,ATL,0.6,5.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,0.5,4.9,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.4,4.6,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,4.2,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,0.3,3.4,0.0,0.0,0.0,0.0,0.0
Brice Butler,DAL,0.2,3.3,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.3,3.1,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,0.3,2.9,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,CHI,0.3,2.8,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,BAL,0.2,2.7,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.3,2.6,0.0,0.0,0.2,0.0,0.0
Deonte Thompson,CHI,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.2,2.5,0.0,0.0,0.0,0.0,0.0
JJ Nelson,ARI,0.1,2.5,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.2,2.2,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.2,1.8,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,1.6,0.0,0.2,1.2,0.0,0.0
Eric Weems,ATL,0.2,1.5,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.6,1.5,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.1,1.2,0.0,0.0,0.0,0.0,0.0
Chris Owusu,NYJ,0.1,1.1,0.0,0.0,0.0,0.0,0.0
Rico Richardson,TEN,0.1,1.0,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.2,0.8,0.0,0.0,0.1,0.0,0.0
Bradley Marquez,STL,0.2,0.8,0.0,0.0,0.0,0.0,0.0
Quan Bray,IND,0.1,0.8,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.2,0.8,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odell Beckham Jr.,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Blackmon,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saalim Hakim,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Brown,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
