displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Carlos Hyde,SF,13.1,41.4,0.3,1.9,12.3,0.0,0.1
Giovani Bernard,CIN,10.4,40.8,0.3,3.1,22.4,0.1,0.1
Karlos Williams,BUF,7.5,40.7,0.3,1.1,8.7,0.0,0.1
C.J. Anderson,DEN,9.5,39.2,0.3,1.8,13.3,0.0,0.1
Matt Jones,WAS,9.2,37.8,0.2,1.9,16.0,0.0,0.3
Joique Bell,DET,9.6,37.8,0.3,1.8,12.2,0.0,0.1
Eddie Lacy,GB,9.2,36.7,0.2,1.1,7.2,0.0,0.1
Alfred Blue,HOU,10.5,35.0,0.2,1.1,8.1,0.0,0.1
Alfred Morris,WAS,9.3,34.8,0.2,0.9,5.9,0.0,0.1
Andre Ellington,ARI,4.6,32.7,0.2,2.6,9.6,0.0,0.2
Matt Forte,CHI,5.7,31.7,0.2,1.7,14.0,0.1,0.0
Jay Ajayi,MIA,6.8,31.6,0.3,0.4,2.6,0.0,0.1
Ryan Mathews,PHI,5.9,26.1,0.3,1.7,14.2,0.1,0.2
Charles Sims,TB,6.6,25.4,0.0,2.3,18.8,0.2,0.2
Danny Woodhead,SD,6.9,25.3,0.1,4.3,38.6,0.3,0.1
Ameer Abdullah,DET,6.7,23.2,0.2,1.8,13.8,0.0,0.1
Thomas Rawls,SEA,5.0,22.6,0.1,0.4,2.9,0.0,0.0
Benjamin Cunningham,STL,1.2,22.0,0.1,1.1,8.6,0.0,0.1
Javorius Allen,BAL,5.2,21.6,0.1,1.1,9.5,0.0,0.1
KaDeem Carey,CHI,4.9,19.1,0.1,0.5,3.5,0.0,0.1
Darren Sproles,PHI,4.3,18.8,0.1,3.4,25.5,0.1,0.1
Bilal Powell,NYJ,5.1,17.5,0.1,2.6,18.8,0.0,0.1
Shaun Draughn,CLE,5.7,17.3,0.1,1.1,7.2,0.0,0.1
David Cobb,TEN,4.7,16.3,0.1,0.4,3.7,0.0,0.1
Tevin Coleman,ATL,3.6,15.0,0.0,0.2,1.5,0.0,0.1
Dexter McCluster,TEN,5.3,14.9,0.0,3.5,25.6,0.1,0.2
Chris Polk,HOU,5.3,14.8,0.1,1.1,7.6,0.0,0.1
James White,NE,3.6,14.2,0.1,2.0,16.1,0.0,0.1
Taiwan Jones,OAK,3.1,13.3,0.1,0.9,8.3,0.0,0.1
Tre Mason,STL,4.0,13.3,0.1,0.9,6.7,0.0,0.2
Jonathan Grimes,HOU,4.7,12.8,0.1,1.8,12.8,0.0,0.1
Denard Robinson,JAC,3.2,12.7,0.1,0.9,6.6,0.0,0.1
Ahmad Bradshaw,IND,3.7,12.6,0.1,1.2,9.6,0.1,0.1
Mike Tolbert,CAR,2.8,11.7,0.2,1.0,7.7,0.0,0.0
Trey Williams,DAL,2.4,10.6,0.1,0.7,5.2,0.0,0.1
Stevan Ridley,NYJ,2.6,10.6,0.0,0.6,3.4,0.0,0.1
Knile Davis,KC,2.3,10.3,0.1,0.4,2.9,0.0,0.1
Brandon Bolden,NE,2.0,10.1,0.1,1.6,11.7,0.0,0.1
Spencer Ware,KC,2.4,10.0,0.1,0.4,2.4,0.0,0.0
Donald Brown,SD,2.5,9.3,0.0,0.7,5.4,0.0,0.1
Chris Thompson,WAS,2.5,9.2,0.0,2.4,20.3,0.0,0.1
Kendall Gaskins,SF,2.9,9.0,0.0,0.6,4.8,0.0,0.1
Jerick McKinnon,MIN,2.0,8.7,0.0,0.7,4.4,0.0,0.0
Jamize Olawale,OAK,2.1,8.1,0.1,0.7,5.5,0.0,0.0
Fozzy Whittaker,CAR,1.8,8.0,0.0,0.7,5.6,0.0,0.1
Matt Asiata,MIN,1.7,7.6,0.1,0.9,6.1,0.0,0.0
David Johnson,ARI,1.6,7.6,0.1,1.2,12.1,0.1,0.1
Theo Riddick,DET,3.1,7.3,0.0,3.5,29.2,0.2,0.1
Roy Helu,OAK,1.4,6.1,0.0,1.1,8.4,0.1,0.1
Fred Jackson,SEA,1.4,6.1,0.0,1.2,9.5,0.0,0.0
Antone Smith,CHI,1.2,4.2,0.0,0.4,2.3,0.0,0.1
Marcel Reece,OAK,0.9,4.1,0.0,1.8,15.5,0.1,0.0
Christine Michael,DAL,8.4,4.0,0.4,2.8,0.8,0.0,0.0
Anthony Dixon,BUF,1.0,3.8,0.0,0.4,2.9,0.0,0.1
Toby Gerhart,JAC,0.8,3.3,0.0,0.2,1.5,0.0,0.0
Bryce Brown,SEA,0.8,3.3,0.0,0.3,2.1,0.0,0.0
Jay Prosch,HOU,0.5,2.8,0.0,0.1,0.5,0.0,0.0
Cameron Artis-Payne,CAR,0.8,2.6,0.0,0.2,0.7,0.0,0.0
Zach Line,MIN,0.8,2.5,0.1,0.3,4.9,0.0,0.0
Dan Herron,BUF,0.6,2.5,0.0,0.2,1.4,0.0,0.0
Darrel Young,WAS,0.9,2.5,0.0,0.2,1.3,0.0,0.0
Bobby Rainey,TB,0.5,2.2,0.0,0.3,2.1,0.0,0.0
Stepfan Taylor,ARI,0.5,2.1,0.0,0.1,0.6,0.0,0.0
Jerome Felton,BUF,0.5,1.8,0.0,0.2,1.3,0.0,0.0
Juwan Thompson,DEN,0.4,1.6,0.0,0.2,1.3,0.0,0.0
John Kuhn,GB,0.4,1.5,0.0,0.6,4.0,0.0,0.0
Terron Ward,ATL,0.4,1.3,0.0,0.3,2.6,0.0,0.0
Jalston Fowler,TEN,0.4,1.3,0.0,0.2,2.6,0.0,0.0
Damien Williams,MIA,0.3,1.3,0.0,0.4,2.7,0.0,0.0
Alonzo Harris,GB,0.3,1.2,0.0,0.1,0.2,0.0,0.0
Bruce Miller,SF,0.3,1.1,0.0,0.8,8.1,0.0,0.0
Tommy Bohanon,NYJ,0.4,1.1,0.0,0.5,5.6,0.0,0.0
Michael Burton,DET,0.3,0.9,0.0,0.1,0.9,0.0,0.0
Terrance West,TEN,0.3,0.8,0.0,0.0,0.1,0.0,0.0
Tyler Clutts,DAL,0.3,0.7,0.0,0.4,1.4,0.0,0.1
Cedric Peerman,CIN,0.2,0.7,0.0,0.2,1.4,0.0,0.0
Mike James,TB,0.1,0.6,0.0,0.0,0.1,0.0,0.0
Chase Reynolds,STL,0.2,0.6,0.0,0.1,0.6,0.0,0.0
Kyle Juszczyk,BAL,0.2,0.6,0.0,2.0,15.6,0.1,0.1
Josh Robinson,IND,0.2,0.6,0.0,0.0,0.1,0.0,0.0
Anthony Sherman,KC,0.2,0.5,0.0,0.4,2.7,0.0,0.0
Derrick Coleman,SEA,0.2,0.5,0.0,0.3,2.8,0.1,0.0
Jorvorskie Lane,TB,0.1,0.3,0.0,0.2,1.6,0.0,0.0
Kenjon Barner,PHI,0.1,0.2,0.0,0.0,0.1,0.0,0.0
Travaris Cadet,SF,0.1,0.2,0.0,0.2,1.7,0.0,0.0
George Winn,DET,0.3,0.2,0.0,0.1,0.1,0.0,0.0
Rex Burkhead,CIN,0.0,0.1,0.0,0.3,2.8,0.0,0.0
Patrick DiMarco,ATL,0.1,0.1,0.0,0.5,4.5,0.0,0.0
Aaron Ripkowski,GB,0.0,0.1,0.0,0.1,1.1,0.0,0.0
DeAngelo Williams,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Vereen,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hightower,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Ingram,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Spiller,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Thigpen,BUF,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Jordan Todman,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashad Jennings,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMichael James,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Pead,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Tukuafu,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
