displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Golden Tate,DET,4.9,58.0,0.4,0.3,1.0,0.0,0.1
Doug Baldwin,SEA,4.3,56.5,0.4,0.0,0.0,0.0,0.0
Willie Snead,NO,4.4,54.5,0.4,0.0,0.0,0.0,0.1
Davante Adams,GB,4.1,51.6,0.3,0.0,0.0,0.0,0.0
Stefon Diggs,MIN,4.2,51.3,0.3,0.1,0.5,0.0,0.0
Kendall Wright,TEN,4.4,51.0,0.4,0.3,1.4,0.0,0.0
Jordan Matthews,PHI,4.2,51.0,0.4,0.0,0.0,0.0,0.1
Marvin Jones,CIN,4.0,50.2,0.3,0.3,1.0,0.0,0.0
Michael Floyd,ARI,3.6,47.6,0.4,0.0,0.0,0.0,0.0
James Jones,GB,3.3,46.5,0.4,0.0,0.0,0.0,0.0
Allen Hurns,JAC,3.4,46.5,0.4,0.0,0.0,0.0,0.0
Ted Ginn Jr.,CAR,3.3,46.2,0.2,0.6,1.9,0.0,0.0
Nate Washington,HOU,3.2,45.3,0.3,0.0,0.1,0.0,0.0
Rueben Randle,NYG,3.6,45.3,0.2,0.0,0.0,0.0,0.0
Pierre Garcon,WAS,3.8,44.8,0.2,0.0,0.0,0.0,0.0
DeVante Parker,MIA,3.4,43.5,0.2,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,3.2,41.6,0.2,0.0,0.1,0.0,0.0
Marquess Wilson,CHI,3.0,41.5,0.1,0.0,0.0,0.0,0.0
Devin Funchess,CAR,3.0,40.1,0.3,0.0,0.0,0.0,0.0
Terrance Williams,DAL,2.9,39.7,0.2,0.0,0.0,0.0,0.0
Robert Woods,BUF,3.2,39.4,0.2,0.1,0.4,0.0,0.1
Tyler Lockett,SEA,3.0,38.7,0.2,0.2,0.9,0.0,0.1
Kenny Stills,MIA,2.8,38.6,0.2,0.0,0.0,0.0,0.0
Torrey Smith,SF,2.1,37.9,0.2,0.0,0.0,0.0,0.0
Jerricho Cotchery,CAR,3.0,37.7,0.2,0.0,0.0,0.0,0.0
Dorial Green-Beckham,TEN,2.8,37.7,0.2,0.0,0.0,0.0,0.0
Marques Colston,NO,3.2,37.6,0.2,0.0,0.0,0.0,0.0
Markus Wheaton,PIT,2.7,37.6,0.2,0.0,0.0,0.0,0.0
Cecil Shorts III,HOU,3.2,37.6,0.1,1.2,4.1,0.0,0.1
Brian Hartline,CLE,3.3,37.4,0.1,0.0,0.0,0.0,0.0
Roddy White,ATL,3.3,37.3,0.2,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,3.5,37.0,0.2,0.1,0.4,0.0,0.0
Dontrelle Inman,SD,3.0,36.9,0.2,0.0,0.0,0.0,0.1
Chris Givens,BAL,2.8,36.8,0.1,0.1,0.5,0.0,0.0
Dwayne Harris,NYG,2.8,36.4,0.3,0.0,0.2,0.0,0.1
Keshawn Martin,NE,3.0,35.0,0.2,0.0,0.0,0.0,0.0
Leonard Hankerson,ATL,2.8,34.9,0.2,0.0,0.0,0.0,0.0
Tavon Austin,STL,3.5,33.6,0.3,2.2,15.7,0.1,0.1
Kenny Britt,STL,2.3,33.4,0.2,0.0,0.0,0.0,0.0
Malcom Floyd,SD,2.1,33.1,0.2,0.0,0.0,0.0,0.0
Cole Beasley,DAL,3.0,32.5,0.1,0.0,0.0,0.0,0.1
Albert Wilson,KC,2.6,32.1,0.1,0.0,0.1,0.0,0.0
Andrew Hawkins,CLE,2.9,30.9,0.1,0.0,0.0,0.0,0.1
Harry Douglas,TEN,2.8,30.7,0.2,0.0,0.0,0.0,0.0
Eddie Royal,CHI,3.0,30.0,0.3,0.1,0.3,0.0,0.1
Mike Wallace,MIN,2.3,29.0,0.2,0.1,0.4,0.0,0.0
Andre Johnson,IND,2.3,28.7,0.2,0.0,0.0,0.0,0.1
Bryan Walters,JAC,2.4,28.4,0.1,0.0,0.0,0.0,0.0
Marqise Lee,JAC,2.2,27.8,0.1,0.2,1.2,0.0,0.0
Jarius Wright,MIN,2.2,26.9,0.1,0.0,0.6,0.0,0.0
Nelson Agholor,PHI,2.4,26.2,0.1,0.0,0.0,0.0,0.1
Chris Hogan,BUF,2.1,25.7,0.1,0.0,0.0,0.0,0.0
Lance Moore,DET,2.2,25.5,0.1,0.0,0.0,0.0,0.0
Riley Cooper,PHI,2.0,25.5,0.1,0.0,0.0,0.0,0.0
Philly Brown,CAR,1.9,24.9,0.2,0.4,2.9,0.0,0.0
Quincy Enunwa,NYJ,2.1,24.6,0.1,0.0,0.0,0.0,0.0
Mohamed Sanu,CIN,2.1,24.0,0.1,0.1,2.3,0.0,0.0
Seth Roberts,OAK,1.8,23.9,0.2,0.0,0.0,0.0,0.0
Rashad Greene,JAC,2.1,23.2,0.2,0.0,0.0,0.0,0.0
Adam Humphries,TB,1.9,22.5,0.1,0.0,0.0,0.0,0.0
Jeremy Butler,BAL,1.8,22.2,0.1,0.0,0.0,0.0,0.0
Griff Whalen,IND,1.8,22.2,0.1,0.0,0.0,0.0,0.1
JJ Nelson,ARI,1.4,21.2,0.1,0.1,0.3,0.0,0.2
Quinton Patton,SF,1.7,21.1,0.1,0.1,0.4,0.0,0.0
Taylor Gabriel,CLE,1.9,20.8,0.1,0.0,0.0,0.0,0.1
Josh Huff,PHI,1.8,19.8,0.1,0.0,0.0,0.0,0.1
Wes Welker,STL,1.8,18.9,0.0,0.0,0.1,0.0,0.0
Charles Johnson,MIN,1.4,18.7,0.0,0.0,0.0,0.0,0.0
Devin Smith,NYJ,1.5,18.3,0.1,0.0,0.0,0.0,0.1
Jeremy Kerley,NYJ,1.5,18.0,0.1,0.0,0.1,0.0,0.0
Chris Conley,KC,1.5,17.1,0.1,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.2,17.0,0.1,0.0,0.0,0.0,0.0
Brandon Coleman,NO,1.3,16.6,0.1,0.0,0.0,0.0,0.0
Hakeem Nicks,NYG,1.4,15.7,0.1,0.0,0.0,0.0,0.0
Miles Austin,PHI,1.2,15.0,0.1,0.0,0.0,0.0,0.0
Jason Avant,KC,1.5,14.6,0.1,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.3,14.3,0.1,0.0,0.0,0.0,0.0
Cody Latimer,DEN,1.1,13.8,0.1,0.0,0.2,0.0,0.0
Jerome Simpson,SF,0.8,13.5,0.0,0.0,0.0,0.0,0.0
Phillip Dorsett,IND,1.1,13.5,0.1,0.0,0.0,0.0,0.2
Brian Quick,STL,1.0,13.4,0.1,0.0,0.0,0.0,0.0
Justin Hardy,ATL,1.1,13.3,0.0,0.1,0.5,0.0,0.0
Darrius Heyward-Bey,PIT,1.0,12.9,0.1,0.0,0.0,0.0,0.0
Bennie Fowler,DEN,1.0,12.7,0.0,0.0,0.0,0.0,0.0
Bradley Marquez,STL,1.2,12.4,0.1,0.0,0.0,0.0,0.0
Marlon Moore,CLE,0.9,11.9,0.0,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.0,11.4,0.1,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.8,11.4,0.0,0.0,0.0,0.0,0.1
Jaelen Strong,HOU,0.9,11.1,0.1,0.0,0.0,0.0,0.0
Devin Street,DAL,0.6,10.7,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,1.0,10.0,0.0,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,1.1,9.6,0.1,1.0,5.2,0.0,0.0
Brandon Tate,CIN,0.7,9.5,0.1,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.8,8.7,0.0,0.1,0.8,0.0,0.1
Javontee Herndon,SD,0.8,8.2,0.0,0.0,0.0,0.0,0.1
Devin Hester,ATL,0.6,8.2,0.1,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,0.7,7.6,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.5,7.5,0.1,0.0,0.0,0.0,0.0
Kenbrell Thompkins,NYJ,0.7,7.5,0.0,0.0,0.0,0.0,0.0
Jaron Brown,ARI,0.7,7.4,0.1,0.0,0.0,0.0,0.0
Marlon Brown,BAL,0.6,7.2,0.0,0.0,0.1,0.0,0.0
Marc Mariani,CHI,0.6,6.3,0.0,0.0,0.0,0.0,0.0
Keith Mumphery,HOU,0.7,6.1,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.6,5.6,0.1,0.0,0.0,0.0,0.0
Donteea Dye,TB,0.5,5.3,0.0,0.0,0.0,0.0,0.0
Nick Williams,ATL,0.6,5.0,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.5,4.9,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,0.4,4.7,0.0,0.0,0.0,0.0,0.0
Tre McBride,TEN,0.4,4.4,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.2,4.1,0.0,0.0,0.0,0.0,0.0
T.J. Graham,NYJ,0.3,3.4,0.0,0.0,0.0,0.0,0.0
Brice Butler,DAL,0.2,3.1,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,CHI,0.3,2.9,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.6,2.9,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,0.3,2.9,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.3,2.9,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,BAL,0.6,2.8,0.1,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,2.8,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,PIT,0.2,2.7,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.3,2.6,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,0.3,2.5,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.2,2.5,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Kevin Smith,SEA,0.6,2.3,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,CHI,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,1.9,0.0,0.0,0.4,0.0,0.0
Kaelin Clay,TB,0.2,1.7,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.1,1.7,0.0,0.0,0.0,0.0,0.0
Geremy Davis,NYG,0.2,1.4,0.0,0.0,0.0,0.0,0.0
TJ Jones,DET,0.1,1.4,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.0,0.9,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Myles White,GB,0.6,0.6,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,SD,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chuck Jacobs,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Matthews,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
