"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",55,193,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","SEA",55,193,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",55,193,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",32,193,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",32,193,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"GARRETTGRAHAM","TE","Garrett Graham","HOU",32,193,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",32,193,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",58,200,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
NA,"QB",NA,NA,28,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",29,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,81,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",82,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,36,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",37,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
