"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",77,186,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",77,186,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",30,186,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",30,186,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOEBANYARD","RB","Joe Banyard","MIN",54,197,2,NA,NA,NA,NA,NA,4,15,0,1,5,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",54,197,2,NA,NA,NA,NA,NA,1,5,0,2,15,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",54,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"JACQUIZZRODGERS","RB","Jacquizz Rodgers","ATL",54,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",54,197,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",54,197,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",82,197,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",32,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",32,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",32,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",32,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",32,197,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",60,217,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",60,217,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",60,217,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",60,217,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",60,217,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",60,217,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",60,217,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",91,217,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",67,225,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",67,225,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",67,225,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",67,225,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",92,225,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",92,225,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",37,225,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,32,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,94,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",95,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,38,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",39,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
