"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"ANTHONYFASANO","TE","Anthony Fasano","KC",24,182,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",24,182,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"TONYMOEAKI","TE","Tony Moeaki","SEA",24,182,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRYCEBROWN","RB","Bryce Brown","BUF",55,196,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",55,196,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",55,196,2,NA,NA,NA,NA,NA,3,10,0,1,10,0,NA,NA,NA
"FRANKGORE","RB","Frank Gore","SF",55,196,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","ARI",55,196,2,NA,NA,NA,NA,NA,2,10,0,2,10,0,NA,NA,NA
"ROYHELU","RB","Roy Helu","WAS",55,196,2,NA,NA,NA,NA,NA,3,10,0,2,10,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",55,196,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",82,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",82,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOSHMORGAN","WR","Josh Morgan","CHI",82,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",82,196,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",82,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DARRENFELLS","TE","Darren Fells","ARI",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RYANGRIFFIN","TE","Ryan Griffin","HOU",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",30,196,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",62,216,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"BENTATE","RB","Ben Tate","MIN",62,216,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",62,216,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",87,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",87,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",87,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",38,216,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",65,223,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",65,223,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",65,223,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",65,223,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",90,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",90,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",90,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",90,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",39,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",39,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",39,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",39,223,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,32,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,94,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",95,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,43,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",44,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
