"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"JORDANTODMAN","RB","Jordan Todman","JAC",50,190,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",30,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",30,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",30,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",53,196,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",53,196,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","STL",53,196,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"LORENZOTALIAFERRO","RB","Lorenzo Taliaferro","BAL",53,196,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",53,196,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",53,196,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",53,196,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",83,196,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",33,196,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BENWATSON","TE","Ben Watson","NO",33,196,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",33,196,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",60,207,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",60,207,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",84,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAC",84,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","PIT",84,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CJFIEDOROWICZ","TE","C.J. Fiedorowicz","HOU",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,30,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",31,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,87,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",88,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,40,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",41,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
