"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"JOSEPHRANDLE","RB","Joseph Randle","DAL",51,190,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",81,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"AJJENKINS","WR","A.J. Jenkins","KC",81,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",31,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",31,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LUKEWILLSON","TE","Luke Willson","SEA",31,190,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",54,198,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",54,198,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",54,198,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",54,198,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",54,198,1.5,NA,NA,NA,NA,NA,5,15,0,0,0,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",54,198,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"JAMESWHITE","RB","James White","NE",54,198,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"BENWATSON","TE","Ben Watson","NO",34,198,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",34,198,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",83,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",36,207,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",31,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,84,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",85,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,39,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",40,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
