"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",77,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DONTEMONCRIEF","WR","Donte Moncrief","IND",77,185,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"HAKEEMNICKS","WR","Hakeem Nicks","IND",77,185,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"PAULRICHARDSON","WR","Paul Richardson","SEA",77,185,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",77,185,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",28,185,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",58,204,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",58,204,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",58,204,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"STEPFANTAYLOR","RB","Stepfan Taylor","ARI",58,204,1.5,NA,NA,NA,NA,NA,4,15,0,0,0,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",85,204,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",62,209,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",62,209,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",62,209,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"SHONNGREENE","RB","Shonn Greene","TEN",62,209,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"MAURICEJONESDREW","RB","Maurice Jones-Drew","OAK",62,209,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",62,209,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",86,209,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CHASEFORD","TE","Chase Ford","MIN",34,209,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",34,209,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",34,209,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","DET",68,219,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
NA,"QB",NA,NA,30,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",31,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,87,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",88,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,37,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",38,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
