"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"MIKETOLBERT","RB","Mike Tolbert","CAR",50,185,2.5,NA,NA,NA,NA,NA,4,15,0,1,10,0,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","SEA",50,185,2.5,NA,NA,NA,NA,NA,3,15,0,1,10,0,NA,NA,NA
"JAMESWHITE","RB","James White","NE",50,185,2.5,NA,NA,NA,NA,NA,6,25,0,0,0,0,NA,NA,NA
"DAMIENWILLIAMS","RB","Damien Williams","MIA",50,185,2.5,NA,NA,NA,NA,NA,3,15,0,1,10,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",78,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"PHILLYBROWN","WR","Philly Brown","CAR",78,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","SF",78,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","MIA",78,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRANDONLLOYD","WR","Brandon Lloyd","SF",78,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",25,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",25,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",25,185,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOEBANYARD","RB","Joe Banyard","MIN",62,205,2,NA,NA,NA,NA,NA,4,15,0,1,5,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","ARI",62,205,2,NA,NA,NA,NA,NA,2,10,0,2,10,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONGIBSON","WR","Brandon Gibson","MIA",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DEREKHAGAN","WR","Derek Hagan","TEN",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOSHMORGAN","WR","Josh Morgan","CHI",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","OAK",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","DEN",83,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","KC",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"DARRENFELLS","TE","Darren Fells","ARI",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"RYANGRIFFIN","TE","Ryan Griffin","HOU",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"TONYMOEAKI","TE","Tony Moeaki","SEA",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ANDREWQUARLESS","TE","Andrew Quarless","GB",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"LEVINETOILOLO","TE","Levine Toilolo","ATL",28,205,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",64,221,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"BERNARDPIERCE","RB","Bernard Pierce","BAL",64,221,1.5,NA,NA,NA,NA,NA,3,10,0,1,5,0,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",90,221,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",90,221,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BRANDONTATE","WR","Brandon Tate","CIN",90,221,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",35,221,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",35,221,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",66,228,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",66,228,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"STORMJOHNSON","RB","Storm Johnson","JAC",66,228,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","OAK",66,228,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"JACOBYJONES","WR","Jacoby Jones","BAL",93,228,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",37,228,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",37,228,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LANCEKENDRICKS","TE","Lance Kendricks","STL",37,228,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"BRANDONMYERS","TE","Brandon Myers","TB",37,228,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,35,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",36,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,94,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",95,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,41,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",42,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
