"name","pos","name_fftoday","team_fftoday","positionRank_fftoday","overallRank_fftoday","pts_fftoday","passAtt_fftoday","passComp_fftoday","passYds_fftoday","passTds_fftoday","passInt_fftoday","rushAtt_fftoday","rushYds_fftoday","rushTds_fftoday","rec_fftoday","recYds_fftoday","recTds_fftoday","returnTds_fftoday","twoPts_fftoday","fumbles_fftoday"
"CJANDERSON","RB","C.J. Anderson","DEN",56,194,2,NA,NA,NA,NA,NA,5,15,0,0,5,0,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",56,194,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",56,194,2,NA,NA,NA,NA,NA,4,20,0,0,0,0,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",56,194,2,NA,NA,NA,NA,NA,5,20,0,0,0,0,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRANDONGIBSON","WR","Brandon Gibson","MIA",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JUNIORHEMINGWAY","WR","Junior Hemingway","KC",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"STEVEJOHNSON","WR","Steve Johnson","SF",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","NO",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JARIUSWRIGHT","WR","Jarius Wright","MIN",80,194,2,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,NA,NA,NA
"JOHNCARLSON","TE","John Carlson","ARI",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"BRENTCELEK","TE","Brent Celek","PHI",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","BUF",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JEFFCUMBERLAND","TE","Jeff Cumberland","NYJ",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","BAL",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"CLAYHARBOR","TE","Clay Harbor","JAC",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"ROBERTHOUSLER","TE","Robert Housler","ARI",29,194,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JARRETTBOYKIN","WR","Jarrett Boykin","GB",87,214,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"BRANDONPETTIGREW","TE","Brandon Pettigrew","DET",38,214,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",38,214,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"TIMWRIGHT","TE","Tim Wright","NE",38,214,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",60,218,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"CYRUSGRAY","RB","Cyrus Gray","KC",60,218,1,NA,NA,NA,NA,NA,3,10,0,0,0,0,NA,NA,NA
"JACEAMARO","TE","Jace Amaro","NYJ",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JOSEPHFAURIA","TE","Joseph Fauria","DET",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LOGANPAULSEN","TE","Logan Paulsen","WAS",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"BENWATSON","TE","Ben Watson","NO",41,218,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
NA,"QB",NA,NA,32,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","QB","layer
		Sort First: 
        
		
          
		Last:","Team",33,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WR",NA,NA,88,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","WR","layer
		Sort First: 
        
		
          
		Last:","Team",89,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TE",NA,NA,47,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAYER
		SORTFIRST

		
  
		LAST","TE","layer
		Sort First: 
        
		
          
		Last:","Team",48,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
