displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Zach Miller,CHI,0.2,1.5,0.0,0.0,0.0,0.0,0.0
Nick Boyle,BAL,0.2,1.4,0.0,0.0,0.0,0.0,0.0
Michael Williams,NE,0.1,1.3,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,TEN,0.2,1.1,0.0,0.0,0.0,0.0,0.0
Jesse James,PIT,0.1,0.6,0.0,0.0,0.0,0.0,0.0
Joseph Fauria,ARI,0.1,0.5,0.0,0.0,0.0,0.0,0.0
Nic Jacobs,NO,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Jerome Cunningham,NYG,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Brandon Williams,CAR,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Blake Bell,SF,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Jake Stoneburner,MIA,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Richie Brockel,CAR,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Nick OLeary,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Parker,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Henry,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kennard Backman,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Miller,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khari Lee,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
