"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"ALONZOHARRIS","RB","Alonzo Harris","GB",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,0,0.1,0,NA,NA,0
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",0,0,0,NA,NA,NA,NA,NA,0.3,1,0,0.2,1.3,0,NA,NA,0
"CHASEREYNOLDS","RB","Chase Reynolds","STL",0,0,0,NA,NA,NA,NA,NA,0.2,0.9,0,0.1,0.6,0,NA,NA,0
"NIKITAWHITLOCK","RB","Nikita Whitlock","NYG",0,0,0,NA,NA,NA,NA,NA,0.2,0.9,0,0.1,0.9,0,NA,NA,0
"MICHAELBURTON","RB","Michael Burton","DET",0,0,0,NA,NA,NA,NA,NA,0.3,0.8,0,0.1,0.8,0,NA,NA,0
"ANTHONYSHERMAN","RB","Anthony Sherman","KC",0,0,0,NA,NA,NA,NA,NA,0.3,0.8,0,0.4,2.7,0,NA,NA,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,1.6,12.6,0.1,NA,NA,0.1
"SEANTAVIUSJONES","RB","Seantavius Jones","NO",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,0,0,0,NA,NA,0
"TYLERCLUTTS","RB","Tyler Clutts","DAL",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,0.3,1.1,0,NA,NA,0.1
"REXBURKHEAD","RB","Rex Burkhead","CIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,0.2,2.1,0,NA,NA,0
"MIKEJAMES","RB","Mike James","TB",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,0,0,0,NA,NA,0
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",0,0,0,NA,NA,NA,NA,NA,0.3,0.5,0,0.3,2.9,0.1,NA,NA,0
"JORVORSKIELANE","RB","Jorvorskie Lane","TB",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,0.1,0.9,0,NA,NA,0
"ISAIAHPEAD","RB","Isaiah Pead","PIT",0,0,0,NA,NA,NA,NA,NA,0.3,0.3,0,0.1,0.3,0,NA,NA,0
"GEORGEWINN","RB","George Winn","DET",0,0,0,NA,NA,NA,NA,NA,0.3,0.3,0,0.1,0.1,0,NA,NA,0
"KENJONBARNER","RB","Kenjon Barner","PHI",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,0,0.1,0,NA,NA,0
"LAMICHAELJAMES","RB","LaMichael James","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"TREYWILLIAMS","RB","Trey Williams","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JOEBANYARD","RB","Joe Banyard","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"TERRENCEMAGEE","RB","Terrence Magee","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"AARONRIPKOWSKI","RB","Aaron Ripkowski","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1,0,NA,NA,0
"EDWINBAKER","RB","Edwin Baker","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MATTFORTE","RB","Matt Forte","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"FRANKGORE","RB","Frank Gore","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MARCUSTHIGPEN","RB","Marcus Thigpen","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"AHMADBRADSHAW","RB","Ahmad Bradshaw","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JAMESDEVELIN","RB","James Develin","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"DANNYWOODHEAD","RB","Danny Woodhead","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"FITZGERALDTOUSSAINT","RB","Fitzgerald Toussaint","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"DEMITRIUSBRONSON","RB","Demitrius Bronson","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"BRYCEBROWN","RB","Bryce Brown","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"WILLTUKUAFU","RB","Will Tukuafu","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.1,0,NA,NA,0
"BRUCEMILLER","RB","Bruce Miller","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"TERRANCEWEST","RB","Terrance West","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,7,92.5,0.5,NA,NA,0
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.5,87,0.6,NA,NA,0.1
"ANTONIOBROWN","WR","Antonio Brown","PIT",0,0,0,NA,NA,NA,NA,NA,0.5,1.9,0,6.4,84.7,0.5,NA,NA,0.1
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,6.3,83.6,0.6,NA,NA,0
"AJGREEN","WR","A.J. Green","CIN",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,6,82.7,0.6,NA,NA,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,6,81.3,0.5,NA,NA,0
"ALLENROBINSON","WR","Allen Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.8,79.4,0.6,NA,NA,0
"MIKEEVANS","WR","Mike Evans","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.7,79.1,0.5,NA,NA,0.1
"JULIANEDELMAN","WR","Julian Edelman","NE",0,0,0,NA,NA,NA,NA,NA,0.4,2.1,0,6.6,77.9,0.6,NA,NA,0.1
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,5.4,76.9,0.5,NA,NA,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.5,76.4,0.5,NA,NA,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",0,0,0,NA,NA,NA,NA,NA,0.4,1.5,0,5.5,75,0.7,NA,NA,0.1
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.7,73.6,0.6,NA,NA,0.1
"AMARICOOPER","WR","Amari Cooper","OAK",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,5.4,73.1,0.5,NA,NA,0.1
"BRANDINCOOKS","WR","Brandin Cooks","NO",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,5.3,68.7,0.5,NA,NA,0
"DEZBRYANT","WR","Dez Bryant","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,68.7,0.6,NA,NA,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,5.3,68.1,0.5,NA,NA,0
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.3,68.1,0.5,NA,NA,0.1
"STEFONDIGGS","WR","Stefon Diggs","MIN",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,5.1,67.9,0.4,NA,NA,0
"JARVISLANDRY","WR","Jarvis Landry","MIA",0,0,0,NA,NA,NA,NA,NA,0.9,3.5,0,6.4,67.2,0.4,NA,NA,0.1
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.1,65.7,0.4,NA,NA,0.1
"ERICDECKER","WR","Eric Decker","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.9,63.6,0.5,NA,NA,0.1
"WILLIESNEAD","WR","Willie Snead","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.8,63.4,0.5,NA,NA,0.2
"BRANDONLAFELL","WR","Brandon LaFell","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.5,63,0.5,NA,NA,0.1
"DESEANJACKSON","WR","DeSean Jackson","WAS",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,4,61.9,0.4,NA,NA,0
"JEREMYMACLIN","WR","Jeremy Maclin","KC",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,4.8,61.5,0.3,NA,NA,0
"ALLENHURNS","WR","Allen Hurns","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.2,61,0.5,NA,NA,0.1
"SAMMYWATKINS","WR","Sammy Watkins","BUF",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,4.3,59.3,0.3,NA,NA,0.1
"KAMARAIKEN","WR","Kamar Aiken","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.4,58.5,0.4,NA,NA,0.1
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.3,57.8,0.4,NA,NA,0.1
"GOLDENTATE","WR","Golden Tate","DET",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,4.6,57.2,0.2,NA,NA,0.1
"DAVANTEADAMS","WR","Davante Adams","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.1,56.9,0.4,NA,NA,0
"JOHNBROWN","WR","John Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,3.9,54.4,0.3,NA,NA,0.1
"NATEWASHINGTON","WR","Nate Washington","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,54.2,0.2,NA,NA,0
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.3,53.4,0.2,NA,NA,0
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,3.7,53.2,0.5,NA,NA,0
"PIERREGARCON","WR","Pierre Garcon","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.6,53.1,0.3,NA,NA,0
"RUEBENRANDLE","WR","Rueben Randle","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.2,51.5,0.4,NA,NA,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.6,51.1,0.4,NA,NA,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.6,49.5,0.3,NA,NA,0
"JAMESJONES","WR","James Jones","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.3,47.7,0.5,NA,NA,0
"MARVINJONES","WR","Marvin Jones","CIN",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,3.7,46.4,0.3,NA,NA,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,3.9,46.3,0.2,NA,NA,0
"TEDGINN","WR","Ted Ginn Jr.","CAR",0,0,0,NA,NA,NA,NA,NA,0.4,1.6,0,3.1,45.1,0.2,NA,NA,0
"MIKEWALLACE","WR","Mike Wallace","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.3,42.5,0.2,NA,NA,0
"ROBERTWOODS","WR","Robert Woods","BUF",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,3.4,42.4,0.2,NA,NA,0.1
"TAVONAUSTIN","WR","Tavon Austin","STL",0,0,0,NA,NA,NA,NA,NA,2.3,18.4,0.1,3.9,42.2,0.4,NA,NA,0.1
"MARQUESCOLSTON","WR","Marques Colston","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.2,41.4,0.2,NA,NA,0
"JAMISONCROWDER","WR","Jamison Crowder","WAS",0,0,0,NA,NA,NA,NA,NA,0.2,1,0,4,41.1,0.2,NA,NA,0
"CHRISGIVENS","WR","Chris Givens","BAL",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,3,40.2,0.2,NA,NA,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.3,39.9,0.2,NA,NA,0
"CECILSHORTS","WR","Cecil Shorts III","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.4,39.7,0.1,NA,NA,0.1
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.2,39.6,0.2,NA,NA,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.8,39.4,0.2,NA,NA,0
"DANNYAMENDOLA","WR","Danny Amendola","NE",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,3.6,38.9,0.2,NA,NA,0
"KENNYSTILLS","WR","Kenny Stills","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,36.9,0.1,NA,NA,0
"TYLERLOCKETT","WR","Tyler Lockett","SEA",0,0,0,NA,NA,NA,NA,NA,0.2,0.8,0,2.7,36.5,0.2,NA,NA,0.1
"KENNYBRITT","WR","Kenny Britt","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,35.7,0.3,NA,NA,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.7,35.4,0.1,NA,NA,0
"EDDIEROYAL","WR","Eddie Royal","CHI",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,2.9,34.2,0.2,NA,NA,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.8,33.1,0.2,NA,NA,0
"BRYANWALTERS","WR","Bryan Walters","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,32.5,0.2,NA,NA,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,2.9,32.3,0.1,NA,NA,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.4,32.2,0.2,NA,NA,0
"COLEBEASLEY","WR","Cole Beasley","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.1,30.9,0.1,NA,NA,0.1
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",0,0,0,NA,NA,NA,NA,NA,0.2,4.1,0,2.6,30.8,0.2,NA,NA,0
"CHRISHOGAN","WR","Chris Hogan","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,30.5,0.1,NA,NA,0.1
"MARQUESSWILSON","WR","Marquess Wilson","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.4,30.4,0.1,NA,NA,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,29.5,0.1,NA,NA,0
"ALBERTWILSON","WR","Albert Wilson","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.2,27.3,0.1,NA,NA,0
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2,26.5,0.2,NA,NA,0.1
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,2.5,26.3,0.1,NA,NA,0.1
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",0,0,0,NA,NA,NA,NA,NA,0.2,0.3,0,2.2,26.2,0.1,NA,NA,0.1
"PHILLYBROWN","WR","Philly Brown","CAR",0,0,0,NA,NA,NA,NA,NA,0.4,1.7,0,1.9,25.2,0.2,NA,NA,0
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.1,25.1,0.1,NA,NA,0
"DEVINFUNCHESS","WR","Devin Funchess","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,2,25,0.2,NA,NA,0
"JEREMYROSS","WR","Jeremy Ross","BAL",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,2.1,24.7,0.2,NA,NA,0
"MARLONBROWN","WR","Marlon Brown","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.1,24.6,0.1,NA,NA,0
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,24.5,0.1,NA,NA,0
"JARIUSWRIGHT","WR","Jarius Wright","MIN",0,0,0,NA,NA,NA,NA,NA,0,0.3,0,2,24,0.1,NA,NA,0
"LANCEMOORE","WR","Lance Moore","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,2,24,0.1,NA,NA,0.1
"MARKUSWHEATON","WR","Markus Wheaton","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,23.2,0.1,NA,NA,0
"DONTEEADYE","WR","Donteea Dye","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,22.9,0.1,NA,NA,0
"RILEYCOOPER","WR","Riley Cooper","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,22.7,0.1,NA,NA,0
"CHARLESJOHNSON","WR","Charles Johnson","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,22.2,0.1,NA,NA,0
"BRIANQUICK","WR","Brian Quick","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,21.9,0.1,NA,NA,0
"MARQISELEE","WR","Marqise Lee","JAC",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,1.8,21.5,0.1,NA,NA,0
"KENBRELLTHOMPKINS","WR","Kenbrell Thompkins","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.9,20.6,0.1,NA,NA,0
"WESWELKER","WR","Wes Welker","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,20.3,0.1,NA,NA,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,18,0.1,NA,NA,0
"JOSHHUFF","WR","Josh Huff","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.5,17.2,0.1,NA,NA,0.1
"TYMONTGOMERY","WR","Ty Montgomery","GB",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,1.3,17,0.1,NA,NA,0
"BENNIEFOWLER","WR","Bennie Fowler","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.5,16.5,0.1,NA,NA,0
"DEANTHONYTHOMAS","WR","DeAnthony Thomas","KC",0,0,0,NA,NA,NA,NA,NA,1,4.9,0,2,16.4,0,NA,NA,0
"SETHROBERTS","WR","Seth Roberts","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,16.3,0.1,NA,NA,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,16,0.1,NA,NA,0
"ADAMHUMPHRIES","WR","Adam Humphries","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,15.8,0.1,NA,NA,0
"RYANGRANT","WR","Ryan Grant","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,15.5,0.1,NA,NA,0
"ANDREHOLMES","WR","Andre Holmes","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,14.9,0.1,NA,NA,0
"MILESAUSTIN","WR","Miles Austin","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,14.9,0.1,NA,NA,0
"MARCMARIANI","WR","Marc Mariani","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,14.8,0.1,NA,NA,0
"CHRISMATTHEWS","WR","Chris Matthews","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,14.8,0.1,NA,NA,0
"CHRISCONLEY","WR","Chris Conley","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,14.1,0.1,NA,NA,0
"RODSTREATER","WR","Rod Streater","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1,13.7,0.1,NA,NA,0
"GREGJENNINGS","WR","Greg Jennings","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,13.2,0,NA,NA,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,12.8,0.1,NA,NA,0
"JORDANNORWOOD","WR","Jordan Norwood","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,12.7,0.1,NA,NA,0
"ANDRECALDWELL","WR","Andre Caldwell","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,12.6,0,NA,NA,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,11.8,0.1,NA,NA,0
"COREYFULLER","WR","Corey Fuller","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.8,10.6,0,NA,NA,0.1
"DEVANTEPARKER","WR","DeVante Parker","MIA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,10.3,0.1,NA,NA,0
"JASONAVANT","WR","Jason Avant","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,10,0,NA,NA,0
"JARONBROWN","WR","Jaron Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.8,9,0,NA,NA,0
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.8,7.9,0,NA,NA,0
"DEVINSTREET","WR","Devin Street","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,7.6,0.1,NA,NA,0
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.7,7.5,0,NA,NA,0
"DEVINSMITH","WR","Devin Smith","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,6.8,0,NA,NA,0
"BRANDONTATE","WR","Brandon Tate","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,6.1,0.1,NA,NA,0
"JAREDABBREDERIS","WR","Jared Abbrederis","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,5.2,0.1,NA,NA,0
"ANDREROBERTS","WR","Andre Roberts","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,5.2,0,NA,NA,0
"BRADLEYMARQUEZ","WR","Bradley Marquez","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,4.3,0,NA,NA,0
"AARONDOBSON","WR","Aaron Dobson","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,4.2,0,NA,NA,0
"JOSHBELLAMY","WR","Josh Bellamy","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,4.2,0,NA,NA,0
"JOSEPHMORGAN","WR","Joseph Morgan","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,4.1,0,NA,NA,0
"MARCUSEASLEY","WR","Marcus Easley","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.8,0,NA,NA,0
"SAMMIECOATES","WR","Sammie Coates","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,3.3,0,NA,NA,0
"KEVINWHITE","WR","Kevin White","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,3.3,0,NA,NA,0
"JJNELSON","WR","JJ Nelson","ARI",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,0.2,3.2,0,NA,NA,0
"KESHAWNMARTIN","WR","Keshawn Martin","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.1,0,NA,NA,0
"JEREMYBUTLER","WR","Jeremy Butler","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.8,0,NA,NA,0
"CAMERONMEREDITH","WR","Cameron Meredith","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.7,0,NA,NA,0
"JEFFJANIS","WR","Jeff Janis","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.6,0,NA,NA,0
"JACOBYJONES","WR","Jacoby Jones","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.6,0,NA,NA,0
"ADAMTHIELEN","WR","Adam Thielen","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.5,0,NA,NA,0
"RUSSELLSHEPARD","WR","Russell Shepard","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.5,0,NA,NA,0
"MARLONMOORE","WR","Marlon Moore","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.5,0,NA,NA,0
"SEYIAJIROTUTU","WR","Seyi Ajirotutu","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2,0,NA,NA,0
"MYLESWHITE","WR","Myles White","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,1.9,0,NA,NA,0
"RASHADROSS","WR","Rashad Ross","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1.7,0,NA,NA,0
"PAULRICHARDSON","WR","Paul Richardson","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.4,0,NA,NA,0
"DENARIUSMOORE","WR","Denarius Moore","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,1.3,0,NA,NA,0
"CORDARRELLEPATTERSON","WR","Cordarrelle Patterson","MIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,0.2,1.2,0,NA,NA,0
"CHRISOWUSU","WR","Chris Owusu","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,0.9,0,NA,NA,0
"GEREMYDAVIS","WR","Geremy Davis","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,0.9,0,NA,NA,0
"TJJONES","WR","TJ Jones","DET",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,0.2,0.7,0,NA,NA,0
"BRICEBUTLER","WR","Brice Butler","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.7,0,NA,NA,0
"MATTHEWSLATER","WR","Matthew Slater","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.3,0,NA,NA,0
"CODYLATIMER","WR","Cody Latimer","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.2,0,NA,NA,0
"FRANKIEHAMMOND","WR","Frankie Hammond","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.1,0,NA,NA,0
"KEVINNORWOOD","WR","Kevin Norwood","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,0.1,0,NA,NA,0
"QUANBRAY","WR","Quan Bray","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CHRISHARPER","WR","Chris Harper","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"BRITTANGOLDEN","WR","Brittan Golden","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
