"name","pos","name_ffn","team_ffn","positionRank_ffn","overallRank_ffn","pts_ffn","passAtt_ffn","passComp_ffn","passYds_ffn","passTds_ffn","passInt_ffn","rushAtt_ffn","rushYds_ffn","rushTds_ffn","rec_ffn","recYds_ffn","recTds_ffn","returnTds_ffn","twoPts_ffn","fumbles_ffn"
"ANTHONYSHERMAN","RB","Anthony Sherman","KC",0,0,0,NA,NA,NA,NA,NA,0.6,2.1,0,0.6,4.7,0.1,NA,NA,0
"ROBERTTURBIN","RB","Robert Turbin","CLE",0,0,0,NA,NA,NA,NA,NA,0.5,2,0,0.3,1.8,0,NA,NA,0
"MICHAELBURTON","RB","Michael Burton","DET",0,0,0,NA,NA,NA,NA,NA,0.5,1.9,0,0.3,1.8,0,NA,NA,0
"JORDANTODMAN","RB","Jordan Todman","PIT",0,0,0,NA,NA,NA,NA,NA,0.3,1.7,0,0.2,0.8,0,NA,NA,0
"DONALDBROWN","RB","Donald Brown","SD",0,0,0,NA,NA,NA,NA,NA,0.5,1.5,0,0.3,1.4,0,NA,NA,0
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",0,0,0,NA,NA,NA,NA,NA,0.4,1.4,0,0.1,1,0,NA,NA,0
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",0,0,0,NA,NA,NA,NA,NA,0.4,1.3,0,0.3,2.2,0,NA,NA,0
"NIKITAWHITLOCK","RB","Nikita Whitlock","NYG",0,0,0,NA,NA,NA,NA,NA,0.3,1.2,0,0.1,1,0,NA,NA,0
"PATRICKDIMARCO","RB","Patrick DiMarco","ATL",0,0,0,NA,NA,NA,NA,NA,0.4,1.1,0,0.8,6.3,0,NA,NA,0
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",0,0,0,NA,NA,NA,NA,NA,0.3,1,0,0.2,1.5,0,NA,NA,0
"ALONZOHARRIS","RB","Alonzo Harris","GB",0,0,0,NA,NA,NA,NA,NA,0.3,0.9,0,0.1,0.7,0,NA,NA,0
"BRUCEMILLER","RB","Bruce Miller","SF",0,0,0,NA,NA,NA,NA,NA,0.3,0.8,0,0.7,6.7,0,NA,NA,0
"MARCUSMURPHY","RB","Marcus Murphy","NO",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,0.1,0.6,0,NA,NA,0
"CHASEREYNOLDS","RB","Chase Reynolds","STL",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,0.1,0.8,0,NA,NA,0
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,0.1,0.8,0,NA,NA,0
"GLENNWINSTON","RB","Glenn Winston","CLE",0,0,0,NA,NA,NA,NA,NA,0.2,0.5,0,0,0.3,0,NA,NA,0
"SEANTAVIUSJONES","RB","Seantavius Jones","NO",0,0,0,NA,NA,NA,NA,NA,0.2,0.5,0,0,0,0,NA,NA,0
"TYLERCLUTTS","RB","Tyler Clutts","DAL",0,0,0,NA,NA,NA,NA,NA,0.2,0.5,0,0.4,1.8,0,NA,NA,0
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,1.3,9.7,0,NA,NA,0.1
"ISAIAHPEAD","RB","Isaiah Pead","STL",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,0,0.1,0,NA,NA,0
"KENJONBARNER","RB","Kenjon Barner","PHI",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,0,0.1,0,NA,NA,0
"REXBURKHEAD","RB","Rex Burkhead","CIN",0,0,0,NA,NA,NA,NA,NA,0.2,0.2,0,0.8,6.5,0,NA,NA,0
"AARONRIPKOWSKI","RB","Aaron Ripkowski","GB",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,0,0.1,0,NA,NA,0
"BRYCEBROWN","RB","Bryce Brown","BUF",0,0,0,NA,NA,NA,NA,NA,0.1,0.1,0,0,0,0,NA,NA,0
"TERRENCEMAGEE","RB","Terrence Magee","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CAMERONARTISPAYNE","RB","Cameron Artis-Payne","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"TIMHIGHTOWER","RB","Tim Hightower","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"VICKBALLARD","RB","Vick Ballard","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MATTASIATA","RB","Matt Asiata","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"FITZGERALDTOUSSAINT","RB","Fitzgerald Toussaint","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"CHRISIVORY","RB","Chris Ivory","NYJ",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MARCUSTHIGPEN","RB","Marcus Thigpen","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"WILLTUKUAFU","RB","Will Tukuafu","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.1,0,NA,NA,0
"JAMESDEVELIN","RB","James Develin","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"ADRIANPETERSON","RB","Adrian Peterson","MIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"EDWINBAKER","RB","Edwin Baker","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"MIKETOLBERT","RB","Mike Tolbert","CAR",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JULIOJONES","WR","Julio Jones","ATL",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,7.4,104,0.7,NA,NA,0.1
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,7.2,92.5,0.7,NA,NA,0.1
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",0,0,0,NA,NA,NA,NA,NA,0.4,1.8,0,6.2,88.6,0.7,NA,NA,0.1
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.3,82.6,0.5,NA,NA,0.1
"KEENANALLEN","WR","Keenan Allen","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,6.6,81.4,0.6,NA,NA,0.1
"RANDALLCOBB","WR","Randall Cobb","GB",0,0,0,NA,NA,NA,NA,NA,0.4,1.9,0,6.1,81.1,0.6,NA,NA,0.1
"ANTONIOBROWN","WR","Antonio Brown","PIT",0,0,0,NA,NA,NA,NA,NA,0.3,0.8,0,6.2,78.5,0.6,NA,NA,0.1
"AJGREEN","WR","A.J. Green","CIN",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,5.9,78.4,0.5,NA,NA,0.1
"JULIANEDELMAN","WR","Julian Edelman","NE",0,0,0,NA,NA,NA,NA,NA,0.7,3.6,0,7,77.5,0.5,NA,NA,0
"JEREMYMACLIN","WR","Jeremy Maclin","KC",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,5.7,76.9,0.4,NA,NA,0
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",0,0,0,NA,NA,NA,NA,NA,0.4,1.5,0,5.9,76.8,0.5,NA,NA,0
"CALVINJOHNSON","WR","Calvin Johnson","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.7,75.8,0.6,NA,NA,0.1
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.6,74.1,0.5,NA,NA,0.1
"TYHILTON","WR","T.Y. Hilton","IND",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,5.1,73.1,0.4,NA,NA,0
"ALLENROBINSON","WR","Allen Robinson","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,5,67.7,0.4,NA,NA,0
"AMARICOOPER","WR","Amari Cooper","OAK",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,5.2,67.2,0.4,NA,NA,0.1
"MIKEEVANS","WR","Mike Evans","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.7,66.5,0.5,NA,NA,0
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.1,64.5,0.6,NA,NA,0
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",0,0,0,NA,NA,NA,NA,NA,0.3,0.9,0,4.6,64.2,0.4,NA,NA,0
"PIERREGARCON","WR","Pierre Garcon","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,5.1,64,0.4,NA,NA,0
"VINCENTJACKSON","WR","Vincent Jackson","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.2,62.9,0.4,NA,NA,0
"BRANDINCOOKS","WR","Brandin Cooks","NO",0,0,0,NA,NA,NA,NA,NA,0.5,2.4,0,5.2,61.4,0.3,NA,NA,0
"JAMESJONES","WR","James Jones","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.3,60.1,0.6,NA,NA,0
"GOLDENTATE","WR","Golden Tate","DET",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,4.8,59.7,0.3,NA,NA,0
"JOHNBROWN","WR","John Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0.2,0.8,0,4.1,59.7,0.4,NA,NA,0
"KENDALLWRIGHT","WR","Kendall Wright","TEN",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,4.8,58.5,0.2,NA,NA,0
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.1,57.7,0.4,NA,NA,0
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,3.8,57.5,0.4,NA,NA,0.1
"ANQUANBOLDIN","WR","Anquan Boldin","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.7,56.5,0.3,NA,NA,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,4.1,55.3,0.3,NA,NA,0
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.3,55.2,0.5,NA,NA,0
"KAMARAIKEN","WR","Kamar Aiken","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,52.2,0.3,NA,NA,0.1
"ALLENHURNS","WR","Allen Hurns","JAC",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,52.2,0.3,NA,NA,0.1
"RUEBENRANDLE","WR","Rueben Randle","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.6,51.6,0.4,NA,NA,0
"DOUGBALDWIN","WR","Doug Baldwin","SEA",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,4.4,51.4,0.3,NA,NA,0
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,4.6,50.3,0.2,NA,NA,0
"STEVESMITH","WR","Steve Smith","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.7,49.5,0.4,NA,NA,0
"WILLIESNEAD","WR","Willie Snead","NO",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,3.5,47.9,0.2,NA,NA,0.1
"PERCYHARVIN","WR","Percy Harvin","BUF",0,0,0,NA,NA,NA,NA,NA,1,5.8,0,4.1,47.9,0.3,NA,NA,0
"KENNYBRITT","WR","Kenny Britt","STL",0,0,0,NA,NA,NA,NA,NA,0,0.1,0,3.3,46.1,0.3,NA,NA,0
"SAMMYWATKINS","WR","Sammy Watkins","BUF",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,3.4,45.8,0.3,NA,NA,0
"TORREYSMITH","WR","Torrey Smith","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.1,45.5,0.2,NA,NA,0
"MARQUESCOLSTON","WR","Marques Colston","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.7,45.4,0.2,NA,NA,0
"EDDIEROYAL","WR","Eddie Royal","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,4,44.5,0.2,NA,NA,0.1
"COLEBEASLEY","WR","Cole Beasley","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.8,43,0.2,NA,NA,0.1
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",0,0,0,NA,NA,NA,NA,NA,0.1,0.5,0,2.7,41.1,0.3,NA,NA,0
"MICHAELFLOYD","WR","Michael Floyd","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.9,39.9,0.3,NA,NA,0.1
"JAMISONCROWDER","WR","Jamison Crowder","WAS",0,0,0,NA,NA,NA,NA,NA,0.2,0.7,0,3.2,39.2,0.2,NA,NA,0
"DESEANJACKSON","WR","DeSean Jackson","WAS",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,2.6,38.8,0.2,NA,NA,0
"STEVIEJOHNSON","WR","Stevie Johnson","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,38.5,0.3,NA,NA,0
"ROBERTWOODS","WR","Robert Woods","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.2,38.2,0.2,NA,NA,0.1
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.1,38.1,0.2,NA,NA,0
"TAVONAUSTIN","WR","Tavon Austin","STL",0,0,0,NA,NA,NA,NA,NA,1.1,8.4,0,3.3,38,0.1,NA,NA,0
"BRIANHARTLINE","WR","Brian Hartline","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,37.8,0.1,NA,NA,0
"DAVANTEADAMS","WR","Davante Adams","GB",0,0,0,NA,NA,NA,NA,NA,0.1,0,0,3.1,37.8,0.2,NA,NA,0
"MARVINJONES","WR","Marvin Jones","CIN",0,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,2.8,37.4,0.2,NA,NA,0
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.8,37,0.1,NA,NA,0
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.6,37,0.2,NA,NA,0.1
"MARLONBROWN","WR","Marlon Brown","BAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,3,36.5,0.2,NA,NA,0
"RODDYWHITE","WR","Roddy White","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.9,35,0.2,NA,NA,0.1
"CHANDLERWORTHY","WR","Chandler Worthy","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,3.2,33,0.2,NA,NA,0
"MALCOMFLOYD","WR","Malcom Floyd","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.1,33,0.2,NA,NA,0
"TYLERLOCKETT","WR","Tyler Lockett","SEA",0,0,0,NA,NA,NA,NA,NA,0.2,1.1,0,2.9,32.9,0.1,NA,NA,0.1
"DANNYAMENDOLA","WR","Danny Amendola","NE",0,0,0,NA,NA,NA,NA,NA,0.2,0.5,0,2.8,32.8,0.2,NA,NA,0
"PRESTONPARKER","WR","Preston Parker","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.2,32.7,0.2,NA,NA,0
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,3,32.2,0.1,NA,NA,0
"LOUISMURPHY","WR","Louis Murphy","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,32.1,0.2,NA,NA,0
"HARRYDOUGLAS","WR","Harry Douglas","TEN",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,2.9,32,0.1,NA,NA,0
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,31.1,0.2,NA,NA,0
"RYANGRANT","WR","Ryan Grant","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.4,30.9,0.1,NA,NA,0
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",0,0,0,NA,NA,NA,NA,NA,0.2,0.9,0,2.3,30.1,0.1,NA,NA,0
"MARQISELEE","WR","Marqise Lee","JAC",0,0,0,NA,NA,NA,NA,NA,0.2,1,0,2.6,30,0.1,NA,NA,0
"TYMONTGOMERY","WR","Ty Montgomery","GB",0,0,0,NA,NA,NA,NA,NA,0.3,2.5,0,2.4,29,0.2,NA,NA,0
"ANDREJOHNSON","WR","Andre Johnson","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.4,28.7,0.2,NA,NA,0.1
"MARQUESSWILSON","WR","Marquess Wilson","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.2,28.2,0.1,NA,NA,0
"AARONDOBSON","WR","Aaron Dobson","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.3,28.1,0.2,NA,NA,0
"ANDREROBERTS","WR","Andre Roberts","WAS",0,0,0,NA,NA,NA,NA,NA,0.1,0.9,0,2.3,27.8,0.1,NA,NA,0.1
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,2.5,27.7,0.1,NA,NA,0
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",0,0,0,NA,NA,NA,NA,NA,0.1,0.4,0,2,27,0.1,NA,NA,0.1
"MARKUSWHEATON","WR","Markus Wheaton","PIT",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,1.9,26.3,0.1,NA,NA,0
"STEDMANBAILEY","WR","Stedman Bailey","STL",0,0,0,NA,NA,NA,NA,NA,0.1,0.2,0,2.2,26.2,0.1,NA,NA,0
"RILEYCOOPER","WR","Riley Cooper","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,25,0.1,NA,NA,0
"JUSTINHUNTER","WR","Justin Hunter","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,24.8,0.1,NA,NA,0
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.9,24.4,0.2,NA,NA,0
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",0,0,0,NA,NA,NA,NA,NA,0.2,0.4,0,2,24.4,0.1,NA,NA,0.1
"JORDANNORWOOD","WR","Jordan Norwood","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,2,23.7,0.1,NA,NA,0
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,22.6,0.1,NA,NA,0
"ALBERTWILSON","WR","Albert Wilson","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,22.3,0.1,NA,NA,0
"LANCEMOORE","WR","Lance Moore","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.9,22.3,0.1,NA,NA,0.1
"BRICEBUTLER","WR","Brice Butler","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.7,22.1,0.2,NA,NA,0
"JAELENSTRONG","WR","Jaelen Strong","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,20.6,0.1,NA,NA,0
"DARRIUSHEYWARDBEY","WR","Darrius Heyward-Bey","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,20.2,0.1,NA,NA,0.1
"DEVINSTREET","WR","Devin Street","DAL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.5,19.1,0.1,NA,NA,0
"CHRISHOGAN","WR","Chris Hogan","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,18.9,0.1,NA,NA,0.1
"SETHROBERTS","WR","Seth Roberts","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.8,18.4,0.1,NA,NA,0
"BRIANQUICK","WR","Brian Quick","STL",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,18.3,0.1,NA,NA,0
"QUINTONPATTON","WR","Quinton Patton","SF",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,1.7,18.3,0,NA,NA,0.1
"MILESAUSTIN","WR","Miles Austin","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,18.2,0.1,NA,NA,0
"DARRENWALLER","WR","Darren Waller","BAL",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,1.3,17,0.1,NA,NA,0
"JASONAVANT","WR","Jason Avant","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.5,17,0.1,NA,NA,0
"BRYANWALTERS","WR","Bryan Walters","SEA",0,0,0,NA,NA,NA,NA,NA,0,0.4,0,1.5,16.7,0.1,NA,NA,0
"DEANTHONYTHOMAS","WR","DeAnthony Thomas","KC",0,0,0,NA,NA,NA,NA,NA,0.7,3.8,0,1.7,16.6,0.1,NA,NA,0
"ANDREHOLMES","WR","Andre Holmes","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.6,16,0.1,NA,NA,0
"BJDANIELS","WR","B.J. Daniels","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.4,15.6,0.1,NA,NA,0
"CHRISCONLEY","WR","Chris Conley","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.2,15.5,0.1,NA,NA,0
"BENNIEFOWLER","WR","Bennie Fowler","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,14.8,0.1,NA,NA,0
"CHRISMATTHEWS","WR","Chris Matthews","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,14,0.1,NA,NA,0
"JARONBROWN","WR","Jaron Brown","ARI",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,13.9,0.1,NA,NA,0
"RODSTREATER","WR","Rod Streater","OAK",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.3,13.7,0.1,NA,NA,0
"JOSHHUFF","WR","Josh Huff","PHI",0,0,0,NA,NA,NA,NA,NA,0.1,0.6,0,1.1,13.3,0.1,NA,NA,0.1
"CHRISGIVENS","WR","Chris Givens","STL",0,0,0,NA,NA,NA,NA,NA,0,0.4,0,0.9,11.4,0,NA,NA,0
"COREYFULLER","WR","Corey Fuller","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,11.2,0.1,NA,NA,0.1
"ANDRECALDWELL","WR","Andre Caldwell","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,10.4,0.1,NA,NA,0
"DWAYNEBOWE","WR","Dwayne Bowe","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.9,10.3,0,NA,NA,0
"BRUCEELLINGTON","WR","Bruce Ellington","SF",0,0,0,NA,NA,NA,NA,NA,0.2,1.2,0,0.7,8.9,0.1,NA,NA,0
"NICKWILLIAMS","WR","Nick Williams","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.8,8.6,0.1,NA,NA,0
"KESHAWNMARTIN","WR","Keshawn Martin","HOU",0,0,0,NA,NA,NA,NA,NA,0,0,0,1.1,8.5,0.1,NA,NA,0
"BRANDONTATE","WR","Brandon Tate","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.7,8.3,0,NA,NA,0
"DEVINHESTER","WR","Devin Hester","ATL",0,0,0,NA,NA,NA,NA,NA,0.2,1,0,0.6,7.9,0.1,NA,NA,0.1
"SAMMIECOATES","WR","Sammie Coates","PIT",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,7.8,0.1,NA,NA,0
"RASHADROSS","WR","Rashad Ross","WAS",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,7.4,0,NA,NA,0
"RICARDOLOCKETTE","WR","Ricardo Lockette","SEA",0,0,0,NA,NA,NA,NA,NA,0.1,0.3,0,0.5,7.2,0,NA,NA,0
"JOSHBELLAMY","WR","Josh Bellamy","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,5.4,0,NA,NA,0
"JEFFJANIS","WR","Jeff Janis","GB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.4,5.2,0,NA,NA,0
"JACOBYJONES","WR","Jacoby Jones","SD",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,0.3,3.5,0,NA,NA,0
"GEREMYDAVIS","WR","Geremy Davis","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,3.5,0,NA,NA,0
"DENARIUSMOORE","WR","Denarius Moore","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,3.1,0,NA,NA,0
"CODYLATIMER","WR","Cody Latimer","DEN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,3,0,NA,NA,0
"JUSTINHARDY","WR","Justin Hardy","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.9,0,NA,NA,0
"MARLONMOORE","WR","Marlon Moore","CLE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.8,0,NA,NA,0
"GRIFFWHALEN","WR","Griff Whalen","IND",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.3,2.8,0,NA,NA,0
"ERICWEEMS","WR","Eric Weems","ATL",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.6,0,NA,NA,0
"GREGLITTLE","WR","Greg Little","CIN",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.4,0,NA,NA,0
"RUSSELLSHEPARD","WR","Russell Shepard","TB",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,2.4,0,NA,NA,0
"MARQUISEGOODWIN","WR","Marquise Goodwin","BUF",0,0,0,NA,NA,NA,NA,NA,0,0.2,0,0.1,2.3,0,NA,NA,0
"VICTORCRUZ","WR","Victor Cruz","NYG",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.9,0,NA,NA,0
"CAMERONMEREDITH","WR","Cameron Meredith","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.8,0,NA,NA,0
"DEANDREWWHITE","WR","DeAndrew White","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.8,0,NA,NA,0
"SEYIAJIROTUTU","WR","Seyi Ajirotutu","PHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1.6,0,NA,NA,0
"MARCUSEASLEY","WR","Marcus Easley","BUF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.6,0,NA,NA,0
"FRANKIEHAMMOND","WR","Frankie Hammond","KC",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.1,1.6,0,NA,NA,0
"MARCMARIANI","WR","Marc Mariani","CHI",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.4,0,NA,NA,0
"MATTHEWSLATER","WR","Matthew Slater","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.6,1.3,0,NA,NA,0
"PAULRICHARDSON","WR","Paul Richardson","SEA",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.2,0,NA,NA,0
"TJJONES","WR","TJ Jones","DET",0,0,0,NA,NA,NA,NA,NA,0,0,0,0.2,1.2,0,NA,NA,0
"CHRISHARPER","WR","Chris Harper","NE",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
"JEROMESIMPSON","WR","Jerome Simpson","SF",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0
