displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Taylor Gabriel,CLE,2.7,31.5,0.1,0.0,0.0,0.0,0.1
Tavon Austin,STL,3.1,31.2,0.2,2.8,23.2,0.1,0.2
Dwayne Harris,NYG,2.8,30.8,0.1,0.1,0.3,0.0,0.1
Eddie Royal,CHI,2.9,30.5,0.1,0.0,0.1,0.0,0.1
Seth Roberts,OAK,2.2,30.2,0.2,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,2.7,29.9,0.1,0.1,0.6,0.0,0.0
Harry Douglas,TEN,2.7,29.8,0.1,0.0,0.0,0.0,0.0
Kendall Wright,TEN,2.7,29.7,0.1,0.1,0.9,0.0,0.0
Chris Givens,BAL,2.0,29.6,0.1,0.1,0.4,0.0,0.0
Javontee Herndon,SD,2.4,29.3,0.1,0.0,0.0,0.0,0.1
Nelson Agholor,PHI,2.3,29.1,0.1,0.0,0.0,0.0,0.1
Devin Funchess,CAR,2.2,29.0,0.2,0.0,0.0,0.0,0.0
Chris Hogan,BUF,2.3,28.5,0.1,0.0,0.0,0.0,0.0
Mohamed Sanu,CIN,2.4,28.3,0.1,0.2,0.9,0.0,0.0
Brandon Coleman,NO,2.1,27.9,0.1,0.0,0.0,0.0,0.0
Jarius Wright,MIN,2.3,26.8,0.1,0.0,0.2,0.0,0.1
Phillip Dorsett,IND,2.0,26.6,0.2,0.1,0.3,0.0,0.1
Lance Moore,DET,2.2,26.6,0.2,0.0,0.0,0.0,0.1
Cole Beasley,DAL,2.5,26.3,0.1,0.0,0.0,0.0,0.1
Riley Cooper,PHI,1.9,25.3,0.1,0.0,0.0,0.0,0.0
Philly Brown,CAR,1.9,25.0,0.2,0.3,2.3,0.0,0.0
Adam Humphries,TB,2.2,24.9,0.1,0.0,0.0,0.0,0.0
Justin Hardy,ATL,2.1,24.6,0.1,0.0,0.0,0.0,0.0
Kenny Stills,MIA,1.7,24.5,0.1,0.0,0.0,0.0,0.0
JJ Nelson,ARI,1.5,24.4,0.1,0.0,0.0,0.0,0.2
Quinton Patton,SF,2.0,24.2,0.1,0.1,0.5,0.0,0.0
Keshawn Martin,NE,2.0,23.4,0.2,0.0,0.0,0.0,0.1
Nick Williams,ATL,1.9,20.6,0.2,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,1.6,20.1,0.1,0.0,0.0,0.0,0.0
Griff Whalen,IND,1.7,19.2,0.1,0.0,0.0,0.0,0.1
Marlon Moore,CLE,1.5,19.1,0.1,0.0,0.0,0.0,0.0
Donteea Dye,TB,1.6,19.0,0.1,0.0,0.0,0.0,0.0
Ty Montgomery,GB,1.6,18.8,0.1,0.0,0.1,0.0,0.0
Wes Welker,STL,1.8,18.8,0.0,0.0,0.1,0.0,0.0
Josh Huff,PHI,1.8,18.7,0.1,0.0,0.0,0.0,0.1
Daniel Brown,BAL,1.6,18.5,0.1,0.0,0.0,0.0,0.0
TJ Jones,DET,1.5,17.7,0.1,0.0,0.0,0.0,0.1
Rashad Greene,JAC,1.6,17.4,0.1,0.0,0.0,0.0,0.0
Marc Mariani,CHI,1.5,16.9,0.1,0.0,0.0,0.0,0.1
Stedman Bailey,STL,1.1,16.8,0.0,0.0,0.1,0.0,0.0
Marqise Lee,JAC,1.5,16.8,0.1,0.4,2.3,0.0,0.0
Charles Johnson,MIN,1.4,16.7,0.0,0.0,0.0,0.0,0.0
Bryan Walters,JAC,1.4,15.8,0.1,0.0,0.0,0.0,0.0
Marlon Brown,BAL,1.2,14.9,0.0,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.1,14.3,0.1,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,1.1,14.3,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,1.4,14.0,0.1,0.0,0.0,0.0,0.1
Jeremy Kerley,NYJ,1.3,13.8,0.1,0.0,0.1,0.0,0.0
Jason Avant,KC,1.3,13.5,0.1,0.0,0.0,0.0,0.0
Hakeem Nicks,NYG,1.2,13.2,0.1,0.0,0.0,0.0,0.0
Bradley Marquez,STL,1.2,13.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,1.2,13.0,0.0,0.0,0.0,0.0,0.0
Brian Quick,STL,0.9,11.7,0.0,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.1,11.5,0.0,0.0,0.3,0.0,0.0
Greg Jennings,MIA,1.0,11.3,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,DEN,1.1,11.3,0.0,0.0,0.0,0.0,0.0
Brandon Tate,CIN,0.7,11.1,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,1.0,11.0,0.0,0.0,0.0,0.0,0.0
Kenbrell Thompkins,NYJ,1.0,10.8,0.1,0.0,0.0,0.0,0.0
Tre McBride,TEN,0.8,9.6,0.0,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,0.6,9.1,0.1,0.0,0.0,0.0,0.0
Bruce Ellington,SF,0.8,8.9,0.1,0.0,0.2,0.0,0.1
Jared Abbrederis,GB,0.6,8.9,0.1,0.0,0.0,0.0,0.0
Cameron Meredith,CHI,0.8,8.7,0.1,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.7,8.6,0.0,0.0,0.1,0.0,0.0
Darrius Heyward-Bey,PIT,0.7,8.4,0.0,0.0,0.0,0.0,0.0
Vincent Brown,SD,0.5,8.2,0.1,0.0,0.0,0.0,0.0
Devin Street,DAL,0.8,8.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,0.5,7.5,0.0,0.0,0.0,0.0,0.0
Keith Mumphery,HOU,0.6,6.9,0.0,0.0,0.0,0.0,0.0
Chris Matthews,SEA,0.6,6.6,0.0,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.6,6.4,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.5,6.3,0.0,0.0,0.0,0.0,0.0
Kevin Smith,SEA,0.6,6.0,0.1,0.0,0.0,0.0,0.0
Jaron Brown,ARI,0.5,5.9,0.0,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,0.6,5.8,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.5,5.6,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.3,5.2,0.0,0.0,0.0,0.0,0.0
Jerome Simpson,SF,0.5,5.0,0.0,0.0,0.0,0.0,0.0
Leonard Hankerson,NE,0.6,5.0,0.1,0.0,0.0,0.0,0.0
Jacoby Jones,PIT,0.4,4.6,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,0.4,4.1,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,CHI,0.4,4.1,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.3,3.5,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.2,3.3,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.2,3.1,0.0,0.0,0.0,0.0,0.0
Andrew Turzilli,TEN,0.2,3.0,0.0,0.0,0.0,0.0,0.0
Brice Butler,DAL,0.1,2.8,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.2,2.8,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.2,2.6,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.3,2.6,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,0.2,2.5,0.0,0.0,0.0,0.0,0.0
DeAndrew White,SF,0.2,2.3,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.3,2.2,0.0,0.0,0.1,0.0,0.0
Rod Streater,OAK,0.3,2.1,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,1.9,0.0,0.0,0.3,0.0,0.0
Geremy Davis,NYG,0.2,1.5,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.0,1.4,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.1,1.2,0.0,0.0,0.0,0.0,0.0
T.J. Graham,NO,0.2,1.1,0.0,0.0,0.0,0.0,0.0
Jonathan Krause,PHI,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,BAL,0.0,0.7,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.0,0.7,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Myles White,GB,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,SD,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Kevin Norwood,CAR,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Chris Harper,NE,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,BAL,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Vince Mayle,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashad Lawrence,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinton Dunbar,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelin Clay,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
