displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Chris Polk,HOU,3.0,18.0,0.0,1.0,7.0,0.0,0.0
Matt Jones,WAS,5.0,18.0,0.0,2.0,12.0,0.0,0.0
Branden Oliver,SD,6.0,17.0,0.0,2.0,12.0,0.0,0.0
Javorius Allen,BAL,5.0,17.0,0.0,1.0,9.0,0.0,0.0
Fred Jackson,SEA,6.0,17.0,0.0,2.0,14.0,0.0,0.0
Dri Archer,PIT,3.0,17.0,0.0,2.0,18.0,0.0,0.0
Toby Gerhart,JAC,4.0,16.0,0.0,1.0,8.0,0.0,0.0
Bilal Powell,NYJ,5.0,16.0,0.0,2.0,11.0,0.0,0.0
Cameron Artis-Payne,CAR,5.0,16.0,0.0,1.0,7.0,0.0,0.0
Josh Robinson,IND,5.0,16.0,0.0,1.0,7.0,0.0,0.0
Lorenzo Taliaferro,BAL,4.0,16.0,0.0,2.0,12.0,0.0,0.0
Matt Asiata,MIN,4.0,16.0,0.0,1.0,7.0,0.0,0.0
Khiry Robinson,NO,5.0,16.0,0.0,0.0,5.0,0.0,0.0
Anthony Dixon,BUF,6.0,14.0,0.0,0.0,2.0,0.0,0.0
DeAnthony Thomas,KC,1.0,14.0,0.0,3.0,20.0,1.0,0.0
KaDeem Carey,CHI,3.0,14.0,0.0,1.0,6.0,0.0,0.0
Theo Riddick,DET,1.0,13.0,0.0,2.0,16.0,0.0,0.0
Jonathan Grimes,HOU,5.0,13.0,0.0,1.0,8.0,0.0,0.0
Bryce Brown,BUF,4.0,13.0,0.0,1.0,7.0,0.0,0.0
Mike Tolbert,CAR,4.0,12.0,0.0,2.0,13.0,0.0,0.0
Damien Williams,MIA,4.0,12.0,0.0,1.0,11.0,0.0,0.0
Stepfan Taylor,ARI,4.0,11.0,0.0,1.0,5.0,0.0,0.0
Christine Michael,DAL,2.0,11.0,0.0,0.0,2.0,0.0,0.0
Donald Brown,SD,5.0,9.0,0.0,1.0,7.0,0.0,0.0
LaMichael James,MIA,1.0,8.0,0.0,1.0,3.0,0.0,0.0
Juwan Thompson,DEN,3.0,8.0,0.0,0.0,1.0,0.0,0.0
Bernard Pierce,JAC,3.0,7.0,0.0,0.0,1.0,0.0,0.0
Antonio Andrews,TEN,1.0,6.0,0.0,0.0,1.0,0.0,0.0
Marcel Reece,OAK,1.0,5.0,0.0,1.0,11.0,0.0,0.0
Travaris Cadet,NE,0.0,5.0,0.0,2.0,10.0,0.0,0.0
Mike James,TB,2.0,5.0,0.0,0.0,1.0,0.0,0.0
Rex Burkhead,CIN,1.0,4.0,0.0,0.0,4.0,0.0,0.0
John Kuhn,GB,1.0,4.0,0.0,0.0,1.0,0.0,0.0
Vick Ballard,IND,2.0,2.0,0.0,0.0,1.0,0.0,0.0
