displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Cory Harkey,STL,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Dante Rosario,CHI,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Bear Pascoe,ATL,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Taylor Thompson,TEN,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Chris Gragg,BUF,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Daniel Fells,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Hoskins,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Dreessen,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Jensen,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hill,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Miller,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demetrius Harris,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Leonhardt,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Palmer,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Hoomanawanui,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Bajema,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
