displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Andre Johnson,IND,2.8,33.6,0.2,0.0,0.0,0.0,0.1
Torrey Smith,SF,2.2,33.2,0.2,0.0,0.0,0.0,0.0
Roddy White,ATL,2.9,33.1,0.1,0.0,0.0,0.0,0.0
Mike Wallace,MIN,2.4,32.3,0.2,0.1,0.3,0.0,0.0
Kenny Britt,STL,2.1,32.1,0.1,0.0,0.0,0.0,0.0
Harry Douglas,TEN,2.6,31.0,0.1,0.0,0.0,0.0,0.0
Cole Beasley,DAL,2.8,30.9,0.1,0.0,0.0,0.0,0.1
Albert Wilson,KC,2.4,30.6,0.1,0.0,0.0,0.0,0.0
Jerricho Cotchery,CAR,2.5,30.1,0.2,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,2.5,29.2,0.2,0.0,0.0,0.0,0.1
Andrew Hawkins,CLE,2.6,29.1,0.1,0.0,0.0,0.0,0.1
Mohamed Sanu,CIN,2.3,28.2,0.2,0.2,3.3,0.0,0.0
Riley Cooper,PHI,1.9,28.1,0.1,0.0,0.0,0.0,0.0
Jarius Wright,MIN,2.2,27.8,0.1,0.0,0.1,0.0,0.0
Justin Hardy,ATL,2.4,26.4,0.1,0.0,0.0,0.0,0.0
Chris Hogan,BUF,2.2,26.1,0.1,0.0,0.0,0.0,0.0
Taylor Gabriel,CLE,2.2,25.9,0.1,0.0,0.0,0.0,0.1
JJ Nelson,ARI,1.4,25.9,0.2,0.2,0.6,0.0,0.1
Wes Welker,STL,2.6,25.7,0.1,0.0,0.1,0.0,0.0
Adam Humphries,TB,2.0,24.9,0.1,0.0,0.0,0.0,0.0
Griff Whalen,IND,2.1,24.4,0.1,0.0,0.0,0.0,0.2
Bryan Walters,JAC,2.1,24.2,0.1,0.0,0.0,0.0,0.0
Lance Moore,DET,2.1,23.7,0.2,0.0,0.0,0.0,0.1
Markus Wheaton,PIT,1.9,23.6,0.1,0.0,0.0,0.0,0.0
Andre Holmes,OAK,1.8,22.9,0.1,0.0,0.0,0.0,0.0
Brian Quick,STL,1.6,22.2,0.1,0.0,0.0,0.0,0.0
Jeremy Butler,BAL,1.8,22.2,0.1,0.0,0.0,0.0,0.0
Josh Huff,PHI,2.1,22.2,0.2,0.0,0.0,0.0,0.1
Charles Johnson,MIN,1.5,21.9,0.1,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,1.9,21.9,0.1,0.0,0.0,0.0,0.0
Jaron Brown,ARI,1.7,21.7,0.1,0.1,0.0,0.0,0.0
Quinton Patton,SF,1.8,21.5,0.1,0.0,0.0,0.0,0.1
Javontee Herndon,SD,1.7,20.4,0.1,0.0,0.0,0.0,0.1
Marqise Lee,JAC,1.6,20.1,0.1,0.1,0.6,0.0,0.0
Jeremy Kerley,NYJ,1.8,19.7,0.1,0.0,0.1,0.0,0.0
Seth Roberts,OAK,1.5,18.4,0.1,0.0,0.0,0.0,0.0
Bennie Fowler,DEN,1.4,18.2,0.0,0.0,0.0,0.0,0.0
Jerome Simpson,SF,1.2,17.9,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,1.5,17.5,0.1,0.0,0.0,0.0,0.0
Brandon Coleman,NO,1.2,16.7,0.1,0.0,0.0,0.0,0.0
Keshawn Martin,NE,1.4,16.5,0.1,0.0,0.0,0.0,0.0
Jason Avant,KC,1.6,15.8,0.1,0.0,0.0,0.0,0.0
Miles Austin,PHI,1.2,15.2,0.1,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.2,14.2,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,1.2,14.0,0.1,0.0,0.0,0.0,0.0
Chris Conley,KC,1.2,13.8,0.1,0.0,0.0,0.0,0.0
Dwayne Bowe,CLE,1.1,13.6,0.1,0.0,0.0,0.0,0.0
Jaelen Strong,HOU,0.9,13.1,0.1,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,1.1,12.5,0.1,0.0,0.0,0.0,0.0
Marc Mariani,CHI,1.0,12.3,0.1,0.0,0.0,0.0,0.1
Marlon Brown,BAL,1.0,12.1,0.0,0.0,0.0,0.0,0.0
Greg Jennings,MIA,1.1,12.0,0.0,0.0,0.0,0.0,0.0
Devin Smith,NYJ,1.0,12.0,0.1,0.0,0.0,0.0,0.1
T.J. Graham,NYJ,0.9,11.8,0.0,0.0,0.0,0.0,0.0
Corey Fuller,DET,0.8,11.3,0.1,0.0,0.0,0.0,0.1
Jeff Janis,GB,0.8,10.9,0.1,0.0,0.0,0.0,0.0
Andre Roberts,WAS,1.0,10.7,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,NYG,0.8,10.7,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,1.0,10.6,0.1,0.1,0.7,0.0,0.0
Devin Street,DAL,0.7,10.1,0.1,0.0,0.0,0.0,0.0
Ryan Grant,WAS,0.9,9.8,0.0,0.0,0.0,0.0,0.0
Brandon Tate,CIN,0.8,9.5,0.1,0.0,0.0,0.0,0.0
Rashad Greene,JAC,0.8,8.7,0.1,0.5,1.9,0.0,0.0
Cameron Meredith,CHI,0.8,8.7,0.1,0.0,0.0,0.0,0.0
Chris Harper,NE,0.8,8.1,0.0,0.0,0.0,0.0,0.0
Jordan Norwood,DEN,0.7,7.9,0.0,0.0,0.0,0.0,0.0
Keith Mumphery,HOU,0.7,7.6,0.0,0.0,0.0,0.0,0.0
Kenbrell Thompkins,NYJ,0.7,7.6,0.1,0.0,0.0,0.0,0.0
Bradley Marquez,STL,0.7,6.9,0.1,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.6,6.5,0.0,0.0,0.0,0.0,0.0
Tre McBride,TEN,0.5,5.6,0.0,0.0,0.0,0.0,0.0
Donteea Dye,TB,0.5,5.5,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,0.4,5.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,ATL,0.7,4.9,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.6,4.8,0.1,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.2,3.9,0.0,0.0,0.0,0.0,0.0
Marlon Moore,CLE,0.3,3.7,0.0,0.0,0.0,0.0,0.0
Myles White,GB,0.7,3.2,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.3,3.1,0.0,0.0,0.0,0.0,0.0
Sammie Coates,PIT,0.3,2.7,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,0.3,2.6,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.2,2.5,0.0,0.0,0.1,0.0,0.0
DeAndrew White,SF,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,CHI,0.2,2.4,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,0.2,2.3,0.0,0.0,0.0,0.0,0.0
Kaelin Clay,TB,0.3,2.3,0.0,0.0,0.0,0.0,0.0
Rashad Ross,WAS,0.1,2.2,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,PHI,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,PIT,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Geremy Davis,NYG,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,MIN,0.2,2.0,0.0,0.0,0.5,0.0,0.0
Joseph Morgan,BAL,0.6,2.0,0.0,0.0,0.0,0.0,0.0
Denarius Moore,CIN,0.0,1.2,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Greg Little,CIN,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Rico Richardson,TEN,0.1,0.5,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,SD,0.1,0.4,0.0,0.0,0.0,0.0,0.0
Chris Matthews,SEA,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Alford,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Lippett,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saalim Hakim,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brittan Golden,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hazel,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.J. Daniels,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vince Mayle,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
